rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
351-400,University of Hertfordshire,United Kingdom,-,16.2,10.9,65.0,29.6,74.9,-,16.2,10.9,65.0,/world-university-rankings/university-hertfordshire,university-hertfordshire,http://www.wikidata.org/entity/Q1745633,grid.5846.f,
351-400,University of Lisbon,Portugal,-,30.1,22.8,44.8,33.9,46.8,-,30.1,22.8,44.8,/world-university-rankings/university-lisbon,university-lisbon,http://www.wikidata.org/entity/Q1122926,grid.9983.b,
351-400,University of Liège,Belgium,-,25.9,18.4,44.6,70.4,69.1,-,25.9,18.4,44.6,/world-university-rankings/university-liege,university-liege,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
351-400,University of Minho,Portugal,-,20.2,16.2,60.6,44.5,49.7,-,20.2,16.2,60.6,/world-university-rankings/university-minho,university-minho,http://www.wikidata.org/entity/Q29673,grid.10328.38,
351-400,University of Missouri-Columbia,United States,-,31.7,22.0,46.6,31.2,29.6,-,31.7,22.0,46.6,/world-university-rankings/university-missouri-columbia,university-missouri-columbia,,grid.134936.a,103.0
351-400,University of Navarra,Spain,-,29.5,22.3,41.7,90.2,46.2,-,29.5,22.3,41.7,/world-university-rankings/university-navarra,university-navarra,http://www.wikidata.org/entity/Q926068,grid.5924.a,
351-400,University of Portsmouth,United Kingdom,-,16.1,10.6,61.6,29.2,73.3,-,16.1,10.6,61.6,/world-university-rankings/university-portsmouth,university-portsmouth,http://www.wikidata.org/entity/Q2744209,grid.4701.2,
351-400,University of Rome III,Italy,-,19.3,11.8,62.1,37.7,48.0,-,19.3,11.8,62.1,/world-university-rankings/university-rome-iii,university-rome-iii,http://www.wikidata.org/entity/Q2297486,grid.8509.4,
351-400,University of Seoul,South Korea,-,21.0,20.2,63.3,29.1,34.3,-,21.0,20.2,63.3,/world-university-rankings/university-seoul,university-seoul,http://www.wikidata.org/entity/Q488334,grid.267134.5,
351-400,University of Turku,Finland,-,24.3,21.8,47.7,32.1,46.3,-,24.3,21.8,47.7,/world-university-rankings/university-turku,university-turku,http://www.wikidata.org/entity/Q501841,grid.1374.1,
351-400,University of Vermont,United States,-,26.8,19.4,57.5,-,21.0,-,26.8,19.4,57.5,/world-university-rankings/university-vermont,university-vermont,http://www.wikidata.org/entity/Q1048898,grid.59062.38,
351-400,University of Waikato,New Zealand,-,18.6,17.0,50.0,50.0,80.3,-,18.6,17.0,50.0,/world-university-rankings/university-waikato,university-waikato,http://www.wikidata.org/entity/Q606140,grid.49481.30,
351-400,Vrije Universiteit Brussel,Belgium,-,31.2,17.9,48.1,44.8,54.5,-,31.2,17.9,48.1,/world-university-rankings/vrije-universiteit-brussel,vrije-universiteit-brussel,http://www.wikidata.org/entity/Q612665,grid.8767.e,
351-400,Waseda University,Japan,-,25.5,16.3,55.5,32.6,43.1,-,25.5,16.3,55.5,/world-university-rankings/waseda-university,waseda-university,http://www.wikidata.org/entity/Q274486,grid.5290.e,
351-400,Washington State University,United States,-,28.5,27.5,44.2,54.5,36.0,-,28.5,27.5,44.2,/world-university-rankings/washington-state-university,washington-state-university,http://www.wikidata.org/entity/Q597236,grid.30064.31,
351-400,Western Sydney University,Australia,-,17.8,22.4,58.7,30.4,50.1,-,17.8,22.4,58.7,/world-university-rankings/western-sydney-university,western-sydney-university,http://www.wikidata.org/entity/Q1141452,grid.1029.a,
351-400,Wuhan University,China,-,34.1,17.4,48.5,85.9,33.1,-,34.1,17.4,48.5,/world-university-rankings/wuhan-university,wuhan-university,http://www.wikidata.org/entity/Q1108197,grid.49470.3e,
351-400,Wuhan University of Technology,China,-,16.2,8.0,75.8,57.8,21.4,-,16.2,8.0,75.8,/world-university-rankings/wuhan-university-technology,wuhan-university-technology,http://www.wikidata.org/entity/Q832355,grid.162110.5,
