rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
351-400,University of Oklahoma,United States,-,36.8,17.8,42.9,33.9,24.2,-,36.8,17.8,42.9,/world-university-rankings/university-oklahoma,university-oklahoma,http://www.wikidata.org/entity/Q640652,grid.266900.b,
351-400,University of Porto,Portugal,-,26.2,21.1,50.2,36.2,43.2,-,26.2,21.1,50.2,/world-university-rankings/university-porto,university-porto,http://www.wikidata.org/entity/Q1422903,grid.5808.5,
351-400,University of Salento,Italy,-,29.1,21.3,40.6,51.3,28.4,-,29.1,21.3,40.6,/world-university-rankings/university-salento,university-salento,http://www.wikidata.org/entity/Q1230902,grid.9906.6,
351-400,University of Stirling,United Kingdom,-,18.2,23.7,50.3,29.8,63.7,-,18.2,23.7,50.3,/world-university-rankings/university-stirling,university-stirling,http://www.wikidata.org/entity/Q963530,grid.11918.30,
351-400,University of Strathclyde,United Kingdom,-,26.3,21.6,33.0,35.8,63.0,-,26.3,21.6,33.0,/world-university-rankings/university-strathclyde-0,university-strathclyde-0,http://www.wikidata.org/entity/Q1859178,grid.11984.35,
351-400,University of Surrey,United Kingdom,-,31.1,25.0,21.6,45.4,80.4,-,31.1,25.0,21.6,/world-university-rankings/university-surrey,university-surrey,http://www.wikidata.org/entity/Q546976,grid.5475.3,
351-400,University of Tartu,Estonia,-,18.6,27.4,52.4,30.1,42.4,-,18.6,27.4,52.4,/world-university-rankings/university-tartu,university-tartu,http://www.wikidata.org/entity/Q204181,grid.10939.32,
351-400,University of Tasmania,Australia,-,19.5,17.5,47.2,44.8,68.4,-,19.5,17.5,47.2,/world-university-rankings/university-tasmania,university-tasmania,http://www.wikidata.org/entity/Q962011,grid.1009.8,
351-400,University of Technology Sydney,Australia,-,20.7,21.5,34.7,33.9,74.7,-,20.7,21.5,34.7,/world-university-rankings/university-technology-sydney,university-technology-sydney,http://www.wikidata.org/entity/Q1145731,grid.117476.2,
351-400,University of Texas at San Antonio,United States,-,17.3,17.6,66.2,32.2,28.6,-,17.3,17.6,66.2,/world-university-rankings/university-texas-san-antonio,university-texas-san-antonio,http://www.wikidata.org/entity/Q183170,grid.215352.2,
351-400,"University of the Andes, Colombia",Colombia,-,15.5,11.4,68.2,28.4,53.0,-,15.5,11.4,68.2,/world-university-rankings/university-andes-colombia,university-andes-colombia,http://www.wikidata.org/entity/Q1569421,grid.7247.6,
351-400,University of Valencia,Spain,-,17.2,14.5,62.8,32.5,40.8,-,17.2,14.5,62.8,/world-university-rankings/university-valencia,university-valencia,http://www.wikidata.org/entity/Q383568,grid.5338.d,
351-400,University of Vigo,Spain,-,19.4,9.5,63.7,36.6,26.9,-,19.4,9.5,63.7,/world-university-rankings/university-vigo,university-vigo,http://www.wikidata.org/entity/Q666916,grid.6312.6,
351-400,University of Warsaw,Poland,-,23.2,18.4,54.0,27.9,39.8,-,23.2,18.4,54.0,/world-university-rankings/university-warsaw,university-warsaw,http://www.wikidata.org/entity/Q144488,grid.12847.38,
351-400,University of Wyoming,United States,-,18.6,24.2,47.5,30.9,28.1,-,18.6,24.2,47.5,/world-university-rankings/university-wyoming,university-wyoming,,grid.135963.b,101.0
351-400,Waseda University,Japan,-,28.9,21.3,37.8,30.8,32.8,-,28.9,21.3,37.8,/world-university-rankings/waseda-university,waseda-university,http://www.wikidata.org/entity/Q274486,grid.5290.e,
