rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
1001+,Akita University,Japan,9.8–18.9,19.5,9.5,9.4,40.3,21.2,"5,074",9.2,4%,35 : 65,/world-university-rankings/akita-university,akita-university,http://www.wikidata.org/entity/Q1340164,grid.251924.9,
1001+,Al-Azhar University,Egypt,9.8–18.9,13.3,8.4,12.6,34.1,46.7,"318,158",41.9,5%,44 : 56,/world-university-rankings/al-azhar-university,al-azhar-university,,grid.411303.4,103.0
1001+,Alexandru Ioan Cuza University,Romania,9.8–18.9,15.3,11.4,12.9,34.0,36.1,"23,255",19.1,6%,65 : 35,/world-university-rankings/alexandru-ioan-cuza-university,alexandru-ioan-cuza-university,http://www.wikidata.org/entity/Q1523902,grid.8168.7,
1001+,Alzahra University,Iran,9.8–18.9,17.0,9.2,20.1,35.5,14.1,"10,590",24.4,1%,100 : 0,/world-university-rankings/alzahra-university,alzahra-university,http://www.wikidata.org/entity/Q450587,grid.411354.6,
1001+,Amity University,India,9.8–18.9,14.9,8.5,15.6,35.4,19.0,"27,278",14.0,5%,43 : 57,/world-university-rankings/amity-university,amity-university,http://www.wikidata.org/entity/Q4746980,grid.444644.2,
1001+,"University of the Andes, Venezuela",Venezuela,9.8–18.9,13.2,7.4,9.5,34.0,44.8,"47,565",19.0,,62 : 38,/world-university-rankings/university-andes-venezuela,university-andes-venezuela,http://www.wikidata.org/entity/Q760690,grid.267525.1,
1001+,Andhra University,India,9.8–18.9,37.4,9.9,5.0,42.5,17.0,"9,752",16.8,4%,51 : 49,/world-university-rankings/andhra-university,andhra-university,http://www.wikidata.org/entity/Q3521052,grid.411381.e,
1001+,Andrés Bello University (UNAB),Chile,9.8–18.9,11.8,7.4,27.8,34.2,48.5,"44,436",23.5,1%,52 : 48,/world-university-rankings/andres-bello-university-unab,andres-bello-university-unab,http://www.wikidata.org/entity/Q3348434,grid.412848.3,
1001+,Ankara University,Turkey,9.8–18.9,18.1,9.6,11.6,34.6,21.7,"69,324",18.0,4%,52 : 48,/world-university-rankings/ankara-university,ankara-university,http://www.wikidata.org/entity/Q1060621,grid.7256.6,
1001+,Annamalai University,India,9.8–18.9,26.0,8.1,16.7,34.4,15.4,"27,369",14.1,2%,42 : 58,/world-university-rankings/annamalai-university,annamalai-university,http://www.wikidata.org/entity/Q3275551,grid.411408.8,
1001+,University of Antioquia,Colombia,9.8–18.9,16.4,20.4,13.0,40.2,38.0,"40,505",23.3,,51 : 49,/world-university-rankings/university-antioquia,university-antioquia,http://www.wikidata.org/entity/Q1258413,grid.412881.6,
1001+,Aoyama Gakuin University,Japan,9.8–18.9,18.1,7.3,24.6,34.3,25.1,"19,520",8.2,3%,47 : 53,/world-university-rankings/aoyama-gakuin-university,aoyama-gakuin-university,,grid.252311.6,101.0
1001+,Assiut University,Egypt,9.8–18.9,14.1,7.2,19.9,34.0,44.3,"79,183",17.9,,45 : 55,/world-university-rankings/assiut-university,assiut-university,http://www.wikidata.org/entity/Q246534,grid.252487.e,
1001+,Autonomous University of Baja California,Mexico,9.8–18.9,12.4,8.4,6.8,34.8,29.7,"59,812",20.4,2%,53 : 47,/world-university-rankings/autonomous-university-baja-california,autonomous-university-baja-california,http://www.wikidata.org/entity/Q4826824,grid.412852.8,
1001+,Autonomous University of Hidalgo State (UAEH),Mexico,9.8–18.9,14.0,8.0,5.4,36.0,22.3,"33,839",17.9,,56 : 44,/world-university-rankings/autonomous-university-hidalgo-state-uaeh,autonomous-university-hidalgo-state-uaeh,http://www.wikidata.org/entity/Q7894245,grid.412866.f,
1001+,Autonomous University of Nuevo León,Mexico,9.8–18.9,12.3,7.5,10.1,35.0,29.4,"102,466",27.2,1%,,/world-university-rankings/autonomous-university-nuevo-leon,autonomous-university-nuevo-leon,http://www.wikidata.org/entity/Q29716,grid.411455.0,
1001+,Autonomous University of Puebla,Mexico,9.8–18.9,13.3,7.6,13.7,34.0,24.8,"78,390",35.2,,53 : 47,/world-university-rankings/autonomous-university-puebla,autonomous-university-puebla,http://www.wikidata.org/entity/Q495032,grid.411659.e,
1001+,Autonomous University of San Luis Potosi,Mexico,9.8–18.9,18.1,7.2,10.7,34.6,31.7,"31,102",9.3,1%,50 : 50,/world-university-rankings/universidad-autonoma-de-san-luis-potosi,universidad-autonoma-de-san-luis-potosi,,grid.412862.b,103.0
1001+,Autonomous University of the State of Mexico,Mexico,9.8–18.9,13.8,10.0,7.3,44.0,25.0,"57,087",23.2,,59 : 41,/world-university-rankings/autonomous-university-state-mexico,autonomous-university-state-mexico,http://www.wikidata.org/entity/Q18360632,grid.412872.a,
1001+,Autonomous University of Yucatán,Mexico,9.8–18.9,14.3,7.9,11.5,36.9,27.2,"16,570",14.9,,49 : 51,/world-university-rankings/autonomous-university-yucatan,autonomous-university-yucatan,http://www.wikidata.org/entity/Q2684607,grid.412864.d,
1001+,Badji Mokhtar University – Annaba,Algeria,9.8–18.9,13.4,9.3,13.0,34.1,32.7,"40,514",33.6,1%,52 : 48,/world-university-rankings/badji-mokhtar-university-annaba,badji-mokhtar-university-annaba,,Manual_12,103.0
1001+,Bahauddin Zakariya University,Pakistan,9.8–18.9,12.3,8.5,13.9,34.0,31.3,"24,532",30.2,,44 : 56,/world-university-rankings/bahauddin-zakariya-university,bahauddin-zakariya-university,http://www.wikidata.org/entity/Q4842499,grid.411501.0,
1001+,Bahçeşehir University,Turkey,9.8–18.9,15.3,12.3,18.5,41.1,40.6,"14,159",34.2,12%,48 : 52,/world-university-rankings/bahcesehir-university,bahcesehir-university,,grid.10359.3e,101.0
1001+,Belarusian State University,Belarus,9.8–18.9,19.5,8.7,10.8,39.0,56.7,"29,230",9.2,8%,65 : 35,/world-university-rankings/belarusian-state-university,belarusian-state-university,http://www.wikidata.org/entity/Q2418908,grid.17678.3f,
1001+,University of Bío-Bío,Chile,9.8–18.9,12.8,7.9,5.9,36.5,43.8,"12,893",24.7,1%,42 : 58,/world-university-rankings/universidad-del-bio-bio,universidad-del-bio-bio,,grid.440633.6,101.0
1001+,University of Birjand,Iran,9.8–18.9,15.2,7.9,7.7,34.2,15.3,"11,347",28.7,1%,56 : 44,/world-university-rankings/university-birjand,university-birjand,http://www.wikidata.org/entity/Q7895119,grid.411700.3,
1001+,Birmingham City University,United Kingdom,9.8–18.9,14.7,9.9,18.5,34.3,57.9,"19,618",18.8,22%,62 : 38,/world-university-rankings/birmingham-city-university,birmingham-city-university,,grid.19822.30,101.0
1001+,Bogor Agricultural University,Indonesia,9.8–18.9,17.7,8.9,10.9,65.4,33.7,"23,044",13.1,1%,58 : 42,/world-university-rankings/bogor-agricultural-university,bogor-agricultural-university,http://www.wikidata.org/entity/Q2306715,grid.440754.6,
1001+,Bucharest University of Economic Studies,Romania,9.8–18.9,14.7,8.2,14.6,34.0,31.1,"21,447",11.8,3%,47 : 53,/world-university-rankings/bucharest-university-economic-studies,bucharest-university-economic-studies,,grid.432032.4,101.0
1001+,Canterbury Christ Church University,United Kingdom,9.8–18.9,15.6,11.3,13.2,34.0,42.5,"11,728",18.7,12%,67 : 33,/world-university-rankings/canterbury-christ-church-university,canterbury-christ-church-university,,grid.127050.1,101.0
1001+,Catholic University of the North,Chile,9.8–18.9,13.5,11.0,16.6,34.5,52.1,"11,669",20.5,2%,45 : 55,/world-university-rankings/catholic-university-north,catholic-university-north,http://www.wikidata.org/entity/Q3244385,grid.8049.5,
1001+,Ceará State University,Brazil,9.8–18.9,16.2,7.7,8.6,34.0,16.1,"17,934",16.3,,56 : 44,/world-university-rankings/ceara-state-university,ceara-state-university,,grid.412327.1,103.0
1001+,Chaoyang University of Technology,Taiwan,9.8–18.9,12.0,10.8,4.7,41.4,22.5,"17,017",43.3,8%,56 : 44,/world-university-rankings/chaoyang-university-technology,chaoyang-university-technology,http://www.wikidata.org/entity/Q5072867,grid.411218.f,
1001+,University of Chester,United Kingdom,9.8–18.9,16.3,11.9,20.7,35.1,43.2,"10,303",17.5,10%,66 : 34,/world-university-rankings/university-chester,university-chester,,grid.43710.31,101.0
1001+,Chiba Institute of Technology,Japan,9.8–18.9,13.6,8.8,6.3,36.4,16.0,"9,774",30.7,1%,12 : 88,/world-university-rankings/chiba-institute-technology,chiba-institute-technology,http://www.wikidata.org/entity/Q1071738,grid.254124.4,
1001+,Chubu University,Japan,9.8–18.9,12.5,9.5,14.3,36.3,25.7,"12,661",24.8,1%,26 : 74,/world-university-rankings/chubu-university,chubu-university,,grid.254217.7,101.0
1001+,Chungnam National University,South Korea,9.8–18.9,21.7,19.9,11.6,40.5,22.7,"22,773",21.7,4%,44 : 56,/world-university-rankings/chungnam-national-university,chungnam-national-university,http://www.wikidata.org/entity/Q489488,grid.254230.2,
1001+,Chuo University,Japan,9.8–18.9,26.1,9.8,14.1,36.4,21.5,"26,698",37.9,4%,35 : 65,/world-university-rankings/chuo-university,chuo-university,http://www.wikidata.org/entity/Q1091287,grid.443595.a,
1001+,Cochin University of Science and Technology,India,9.8–18.9,21.7,10.0,7.2,34.7,14.5,"8,147",19.2,,36 : 64,/world-university-rankings/cochin-university-science-and-technology,cochin-university-science-and-technology,http://www.wikidata.org/entity/Q3530803,grid.411771.5,
1001+,University of Colombo,Sri Lanka,9.8–18.9,24.8,7.8,10.7,34.0,39.8,"29,464",29.5,,56 : 44,/world-university-rankings/university-colombo,university-colombo,http://www.wikidata.org/entity/Q720953,grid.8065.b,
1001+,University of Concepción,Chile,9.8–18.9,14.8,13.3,18.2,55.1,48.5,"27,077",17.5,1%,51 : 49,/world-university-rankings/university-concepcion,university-concepcion,http://www.wikidata.org/entity/Q199948,grid.5380.e,
1001+,University of Constantine 1,Algeria,9.8–18.9,17.6,7.2,7.1,34.8,37.5,"33,735",19.4,,55 : 45,/world-university-rankings/university-constantine-1,university-constantine-1,,grid.410699.3,103.0
1001+,Corvinus University of Budapest,Hungary,9.8–18.9,15.5,11.2,20.3,34.2,42.8,"10,404",24.7,14%,54 : 46,/world-university-rankings/corvinus-university-budapest,corvinus-university-budapest,http://www.wikidata.org/entity/Q851164,grid.17127.32,
1001+,Cukurova University,Turkey,9.8–18.9,14.4,12.4,11.2,87.6,19.1,"41,446",18.7,4%,45 : 55,/world-university-rankings/cukurova-university,cukurova-university,,grid.98622.37,101.0
1001+,University of Dar es Salaam,Tanzania,9.8–18.9,14.4,8.2,18.5,34.0,45.6,"25,282",15.2,,33 : 67,/world-university-rankings/university-dar-es-salaam,university-dar-es-salaam,,grid.8193.3,101.0
1001+,Del Rosario University,Colombia,9.8–18.9,15.6,8.9,18.1,34.2,45.6,"9,568",12.5,1%,,/world-university-rankings/del-rosario-university,del-rosario-university,http://www.wikidata.org/entity/Q3997334,grid.412191.e,
1001+,Democritus University of Thrace,Greece,9.8–18.9,13.6,8.1,28.0,34.9,30.3,"29,386",46.9,3%,54 : 46,/world-university-rankings/democritus-university-thrace,democritus-university-thrace,,grid.12284.3d,101.0
1001+,Dokuz Eylül University,Turkey,9.8–18.9,14.7,8.9,16.4,40.3,17.6,"63,639",19.2,2%,47 : 53,/world-university-rankings/dokuz-eylul-university,dokuz-eylul-university,http://www.wikidata.org/entity/Q1235258,grid.21200.31,
1001+,Doshisha University,Japan,9.8–18.9,14.5,9.2,6.4,35.1,26.8,"28,311",18.9,4%,40 : 60,/world-university-rankings/doshisha-university,doshisha-university,http://www.wikidata.org/entity/Q921088,grid.255178.c,
1001+,"University of Economics, Prague",Czech Republic,9.8–18.9,16.8,12.7,6.5,34.4,44.3,"14,945",29.2,22%,54 : 46,/world-university-rankings/university-economics-prague,university-economics-prague,,grid.266283.b,103.0
1001+,Ehime University,Japan,9.8–18.9,21.0,13.8,17.7,41.7,25.5,"9,419",12.8,3%,37 : 63,/world-university-rankings/ehime-university,ehime-university,http://www.wikidata.org/entity/Q1074112,grid.255464.4,
1001+,The University of Electro-Communications,Japan,9.8–18.9,18.4,18.6,13.2,40.3,28.0,"4,806",15.7,6%,11 : 89,/world-university-rankings/university-electro-communications,university-electro-communications,http://www.wikidata.org/entity/Q197720,grid.266298.1,
1001+,University of Engineering & Technology (UET) Lahore,Pakistan,9.8–18.9,14.4,7.7,13.8,34.2,43.8,"12,467",13.9,2%,23 : 77,/world-university-rankings/university-engineering-technology-uet-lahore,university-engineering-technology-uet-lahore,,grid.444938.6,103.0
1001+,Far Eastern Federal University,Russian Federation,9.8–18.9,20.7,10.5,10.3,38.6,39.3,"15,480",9.4,15%,,/world-university-rankings/far-eastern-federal-university,far-eastern-federal-university,http://www.wikidata.org/entity/Q702303,grid.440624.0,
1001+,Federal University of Ceará (UFC),Brazil,9.8–18.9,22.4,9.9,21.4,36.0,24.1,"31,719",14.6,1%,47 : 53,/world-university-rankings/federal-university-ceara-ufc,federal-university-ceara-ufc,http://www.wikidata.org/entity/Q2749558,grid.8395.7,
1001+,Federal University of Goiás,Brazil,9.8–18.9,18.5,9.4,13.3,37.6,18.3,"29,558",13.3,,44 : 56,/world-university-rankings/federal-university-goias,federal-university-goias,http://www.wikidata.org/entity/Q7894375,grid.411195.9,
1001+,Federal University of Itajubá,Brazil,9.8–18.9,15.7,8.6,10.2,36.6,21.4,"8,997",18.2,1%,29 : 71,/world-university-rankings/federal-university-itajuba,federal-university-itajuba,http://www.wikidata.org/entity/Q7894372,grid.440561.2,
1001+,Federal University of Lavras,Brazil,9.8–18.9,25.2,13.3,7.8,37.6,17.9,"15,389",22.1,1%,52 : 48,/world-university-rankings/federal-university-lavras,federal-university-lavras,http://www.wikidata.org/entity/Q10387826,grid.411269.9,
1001+,Federal University of Pará,Brazil,9.8–18.9,16.1,9.1,9.6,34.5,23.2,"49,435",20.7,,56 : 44,/world-university-rankings/federal-university-para,federal-university-para,,grid.271300.7,103.0
1001+,Federal University of Paraná (UFPR),Brazil,9.8–18.9,19.6,11.0,10.1,34.0,20.8,"32,952",12.8,,51 : 49,/world-university-rankings/federal-university-parana-ufpr,federal-university-parana-ufpr,http://www.wikidata.org/entity/Q1232831,grid.20736.30,
1001+,Federal University of Pernambuco,Brazil,9.8–18.9,23.6,8.9,14.1,36.7,21.4,"38,264",14.7,1%,50 : 50,/world-university-rankings/federal-university-pernambuco,federal-university-pernambuco,http://www.wikidata.org/entity/Q2322256,grid.411227.3,
1001+,Federal University of Rio Grande do Norte (UFRN),Brazil,9.8–18.9,18.7,8.4,16.0,41.9,22.1,"39,365",16.3,,56 : 44,/world-university-rankings/federal-university-rio-grande-do-norte-ufrn,federal-university-rio-grande-do-norte-ufrn,http://www.wikidata.org/entity/Q3847505,grid.411233.6,
1001+,Federal University of Santa Maria,Brazil,9.8–18.9,18.4,8.4,11.4,35.8,16.5,"26,334",13.8,,56 : 44,/world-university-rankings/federal-university-santa-maria,federal-university-santa-maria,http://www.wikidata.org/entity/Q3790133,grid.411239.c,
1001+,Federal University of Technology – Paraná,Brazil,9.8–18.9,14.3,8.6,7.2,36.8,18.1,"33,025",13.2,1%,36 : 64,/world-university-rankings/federal-university-technology-parana,federal-university-technology-parana,,grid.474682.b,101.0
1001+,Federal University of Uberlândia,Brazil,9.8–18.9,23.7,9.2,9.7,34.3,16.7,"20,461",11.5,%,,/world-university-rankings/universidade-federal-de-uberlandia,universidade-federal-de-uberlandia,,grid.411284.a,101.0
1001+,Federal University of Viçosa,Brazil,9.8–18.9,27.5,13.4,10.6,45.8,19.4,"17,340",14.6,2%,51 : 49,/world-university-rankings/federal-university-vicosa,federal-university-vicosa,http://www.wikidata.org/entity/Q5814528,grid.12799.34,
1001+,Feng Chia University,Taiwan,9.8–18.9,15.3,16.7,16.6,39.5,36.8,"19,811",23.3,15%,37 : 63,/world-university-rankings/feng-chia-university,feng-chia-university,http://www.wikidata.org/entity/Q696672,grid.411298.7,
1001+,Fluminense Federal University,Brazil,9.8–18.9,16.7,9.6,11.0,34.3,24.6,"68,410",19.0,,49 : 51,/world-university-rankings/fluminense-federal-university,fluminense-federal-university,http://www.wikidata.org/entity/Q280247,grid.411173.1,
1001+,University of Fukui,Japan,9.8–18.9,20.3,11.0,7.2,39.6,20.2,"4,999",9.2,4%,29 : 71,/world-university-rankings/university-fukui,university-fukui,http://www.wikidata.org/entity/Q1370063,grid.163577.1,
1001+,Universitas Gadjah Mada,Indonesia,9.8–18.9,19.6,10.1,12.8,61.2,32.9,"41,201",10.5,1%,54 : 46,/world-university-rankings/universitas-gadjah-mada,universitas-gadjah-mada,http://www.wikidata.org/entity/Q1145992,grid.8570.a,
1001+,Gazi University,Turkey,9.8–18.9,19.1,10.7,12.9,38.4,16.2,"79,733",31.5,3%,49 : 51,/world-university-rankings/gazi-university,gazi-university,http://www.wikidata.org/entity/Q1496662,grid.25769.3f,
1001+,"G.B. Pant University of Agriculture & Technology, Pantnagar",India,9.8–18.9,22.9,7.5,5.2,37.8,12.7,"4,389",7.5,,43 : 57,/world-university-rankings/gb-pant-university-agriculture-technology-pantnagar,gb-pant-university-agriculture-technology-pantnagar,http://www.wikidata.org/entity/Q3633114,grid.440691.e,
1001+,University of Gdańsk,Poland,9.8–18.9,14.9,10.0,20.2,34.1,28.2,"29,683",17.6,2%,61 : 39,/world-university-rankings/university-gdansk,university-gdansk,http://www.wikidata.org/entity/Q1758009,grid.8585.0,
1001+,Gdańsk University of Technology,Poland,9.8–18.9,13.9,10.5,29.1,37.7,20.0,"23,017",18.7,2%,40 : 60,/world-university-rankings/gdansk-university-technology,gdansk-university-technology,http://www.wikidata.org/entity/Q465922,grid.6868.0,
1001+,Gifu University,Japan,9.8–18.9,22.4,10.9,15.3,36.7,22.2,"7,161",7.9,4%,35 : 65,/world-university-rankings/gifu-university,gifu-university,http://www.wikidata.org/entity/Q1375986,grid.256342.4,
1001+,GITAM University,India,9.8–18.9,14.9,7.4,8.7,34.8,18.6,"16,223",14.7,2%,32 : 68,/world-university-rankings/gitam-university,gitam-university,http://www.wikidata.org/entity/Q5520696,grid.411710.2,
1001+,Government College University Lahore,Pakistan,9.8–18.9,16.6,9.7,4.3,34.1,40.3,"8,841",33.5,1%,43 : 57,/world-university-rankings/government-college-university-lahore,government-college-university-lahore,http://www.wikidata.org/entity/Q126726,grid.411555.1,
1001+,Grigore T. Popa University of Medicine and Pharmacy,Romania,9.8–18.9,17.1,7.6,10.6,34.2,46.0,"9,602",11.4,29%,66 : 34,/world-university-rankings/grigore-t-popa-university-medicine-and-pharmacy,grigore-t-popa-university-medicine-and-pharmacy,http://www.wikidata.org/entity/Q2779762,grid.411038.f,
1001+,University of Guadalajara,Mexico,9.8–18.9,14.6,7.6,10.8,34.0,29.0,"120,298",52.4,,52 : 48,/world-university-rankings/university-guadalajara,university-guadalajara,http://www.wikidata.org/entity/Q164028,grid.412890.6,
1001+,University of Guanajuato,Mexico,9.8–18.9,15.0,7.8,14.3,34.0,32.9,"24,798",16.6,1%,52 : 48,/world-university-rankings/university-guanajuato,university-guanajuato,,grid.412891.7,103.0
1001+,Guangxi University,China,9.8–18.9,14.5,9.6,11.5,42.6,20.6,"34,199",15.8,5%,46 : 54,/world-university-rankings/guangxi-university,guangxi-university,http://www.wikidata.org/entity/Q1552757,grid.256609.e,
1001+,Gunma University,Japan,9.8–18.9,26.0,13.6,14.3,36.8,18.8,"6,362",7.3,3%,37 : 63,/world-university-rankings/gunma-university,gunma-university,,grid.256642.1,101.0
1001+,Hallym University,South Korea,9.8–18.9,18.2,14.8,14.6,35.2,20.3,"8,372",9.8,4%,,/world-university-rankings/hallym-university,hallym-university,http://www.wikidata.org/entity/Q482724,grid.256753.0,
1001+,Harbin Engineering University,China,9.8–18.9,20.7,19.0,11.5,80.5,16.1,"24,124",14.1,2%,26 : 74,/world-university-rankings/harbin-engineering-university,harbin-engineering-university,,grid.33764.35,101.0
1001+,Hashemite University,Jordan,9.8–18.9,12.4,9.7,6.1,34.0,47.0,"16,879",16.8,4%,58 : 42,/world-university-rankings/hashemite-university,hashemite-university,http://www.wikidata.org/entity/Q2281564,grid.33801.39,
1001+,Helwan University,Egypt,9.8–18.9,15.7,7.5,17.7,34.3,40.2,"154,964",36.0,1%,58 : 42,/world-university-rankings/helwan-university,helwan-university,,grid.412093.d,101.0
1001+,Hosei University,Japan,9.8–18.9,15.6,9.1,23.8,34.9,23.6,"30,364",41.0,2%,36 : 64,/world-university-rankings/hosei-university,hosei-university,http://www.wikidata.org/entity/Q1323040,grid.257114.4,
1001+,Huaqiao University,China,9.8–18.9,12.8,9.4,20.5,38.1,45.1,"29,637",17.8,11%,49 : 51,/world-university-rankings/huaqiao-university,huaqiao-university,http://www.wikidata.org/entity/Q985755,grid.411404.4,
1001+,University of Hyogo,Japan,9.8–18.9,16.1,12.9,10.2,44.6,17.5,"6,607",14.0,2%,39 : 61,/world-university-rankings/university-hyogo,university-hyogo,http://www.wikidata.org/entity/Q830901,grid.266453.0,
1001+,Ibaraki University,Japan,9.8–18.9,16.9,9.3,9.0,37.4,22.4,"8,153",12.0,3%,35 : 65,/world-university-rankings/ibaraki-university,ibaraki-university,http://www.wikidata.org/entity/Q1209685,grid.410773.6,
1001+,Imam Abdulrahman Bin Faisal University,Saudi Arabia,9.8–18.9,19.3,7.2,7.0,34.5,72.0,"28,627",10.6,3%,78 : 22,/world-university-rankings/imam-abdulrahman-bin-faisal-university,imam-abdulrahman-bin-faisal-university,http://www.wikidata.org/entity/Q7895319,grid.411975.f,
1001+,Incheon National University,South Korea,9.8–18.9,16.4,12.9,21.3,36.2,31.6,"13,807",23.0,2%,44 : 56,/world-university-rankings/incheon-national-university,incheon-national-university,,grid.412977.e,101.0
1001+,I-Shou University,Taiwan,9.8–18.9,13.2,15.4,13.6,47.3,27.7,"16,425",31.1,9%,47 : 53,/world-university-rankings/i-shou-university,i-shou-university,http://www.wikidata.org/entity/Q2592553,grid.411447.3,
1001+,Ivane Javakhishvili Tbilisi State University,Georgia,9.8–18.9,15.2,9.0,2.9,34.4,44.6,"20,225",24.8,2%,62 : 38,/world-university-rankings/ivane-javakhishvili-tbilisi-state-university,ivane-javakhishvili-tbilisi-state-university,http://www.wikidata.org/entity/Q37008,grid.26193.3f,
1001+,Ivan Franko National University of Lviv,Ukraine,9.8–18.9,19.7,7.6,3.2,34.0,36.4,"18,210",9.6,1%,75 : 25,/world-university-rankings/ivan-franko-national-university-lviv,ivan-franko-national-university-lviv,http://www.wikidata.org/entity/Q80207,grid.77054.31,
1001+,Iwate University,Japan,9.8–18.9,18.3,9.8,15.0,43.0,21.6,"5,626",14.7,3%,37 : 63,/world-university-rankings/iwate-university,iwate-university,http://www.wikidata.org/entity/Q1156637,grid.411792.8,
1001+,Izmir Institute of Technology,Turkey,9.8–18.9,15.8,10.3,25.3,41.9,30.2,"5,035",22.7,3%,46 : 54,/world-university-rankings/izmir-institute-technology,izmir-institute-technology,http://www.wikidata.org/entity/Q344405,grid.419609.3,
1001+,Kagoshima University,Japan,9.8–18.9,20.9,11.5,16.8,41.9,21.4,"10,498",10.2,3%,38 : 62,/world-university-rankings/kagoshima-university,kagoshima-university,http://www.wikidata.org/entity/Q335924,grid.258333.c,
1001+,Kanagawa University,Japan,9.8–18.9,13.9,7.2,11.9,34.0,28.0,"18,541",13.8,3%,28 : 72,/world-university-rankings/kanagawa-university,kanagawa-university,http://www.wikidata.org/entity/Q203624,grid.411995.1,
1001+,Kansai University,Japan,9.8–18.9,23.4,7.9,5.2,35.1,22.7,"30,401",12.0,3%,39 : 61,/world-university-rankings/kansai-university,kansai-university,http://www.wikidata.org/entity/Q1149393,grid.412013.5,
1001+,Kasetsart University,Thailand,9.8–18.9,17.2,11.4,10.3,56.5,36.1,"68,213",22.9,1%,62 : 38,/world-university-rankings/kasetsart-university,kasetsart-university,http://www.wikidata.org/entity/Q452406,grid.9723.f,
1001+,Kaunas University of Technology,Lithuania,9.8–18.9,15.6,11.1,4.1,37.5,24.9,"10,146",14.0,5%,38 : 62,/world-university-rankings/kaunas-university-technology,kaunas-university-technology,http://www.wikidata.org/entity/Q625158,grid.6901.e,
1001+,Kazan National Research Technological University,Russian Federation,9.8–18.9,16.1,7.3,17.4,48.0,23.5,"15,631",10.6,10%,47 : 53,/world-university-rankings/kazan-national-research-technological-university,kazan-national-research-technological-university,,grid.77914.3c,103.0
1001+,University of Kerala,India,9.8–18.9,32.3,8.4,11.9,34.2,13.8,"8,210",19.3,,56 : 44,/world-university-rankings/university-kerala,university-kerala,http://www.wikidata.org/entity/Q1552247,grid.413002.4,
1001+,Kharazmi University,Iran,9.8–18.9,19.0,9.0,19.1,35.4,15.9,"13,129",20.7,1%,57 : 43,/world-university-rankings/kharazmi-university,kharazmi-university,,grid.412265.6,101.0
1001+,Khon Kaen University,Thailand,9.8–18.9,21.5,11.0,17.2,49.8,31.5,"36,280",18.5,2%,56 : 44,/world-university-rankings/khon-kaen-university,khon-kaen-university,http://www.wikidata.org/entity/Q368329,grid.9786.0,
1001+,King Mongkut’s Institute of Technology Ladkrabang,Thailand,9.8–18.9,15.4,20.2,6.7,84.0,18.3,"22,938",22.4,,53 : 47,/world-university-rankings/king-mongkuts-institute-technology-ladkrabang,king-mongkuts-institute-technology-ladkrabang,http://www.wikidata.org/entity/Q849209,grid.419784.7,
1001+,King Mongkut's University of Technology North Bangkok,Thailand,9.8–18.9,15.4,9.0,13.3,38.4,21.6,"25,542",24.1,,40 : 60,/world-university-rankings/king-mongkuts-university-technology-north-bangkok,king-mongkuts-university-technology-north-bangkok,http://www.wikidata.org/entity/Q1742058,grid.443738.f,
1001+,Kitasato University,Japan,9.8–18.9,23.5,9.2,18.8,41.9,15.7,"8,539",5.3,,53 : 47,/world-university-rankings/kitasato-university,kitasato-university,http://www.wikidata.org/entity/Q4389652,grid.410786.c,
1001+,KIIT University,India,9.8–18.9,15.3,7.5,24.4,34.3,15.1,"19,633",14.0,2%,37 : 63,/world-university-rankings/kiit-university,kiit-university,,grid.412122.6,101.0
1001+,Kogakuin University,Japan,9.8–18.9,15.5,9.3,9.1,40.7,17.8,"6,531",17.0,1%,15 : 85,/world-university-rankings/kogakuin-university,kogakuin-university,http://www.wikidata.org/entity/Q509250,grid.411110.4,
1001+,Kookmin University,South Korea,9.8–18.9,17.5,9.6,17.0,36.9,27.5,"17,299",11.1,9%,45 : 55,/world-university-rankings/kookmin-university,kookmin-university,,grid.91443.3b,101.0
1001+,Kwansei Gakuin University,Japan,9.8–18.9,14.1,8.3,10.7,34.7,30.4,"23,965",21.1,3%,48 : 52,/world-university-rankings/kwansei-gakuin-university,kwansei-gakuin-university,http://www.wikidata.org/entity/Q1036470,grid.258777.8,
1001+,Kyoto Institute of Technology,Japan,9.8–18.9,20.2,15.1,11.2,41.7,21.0,"4,060",13.2,5%,27 : 73,/world-university-rankings/kyoto-institute-technology,kyoto-institute-technology,http://www.wikidata.org/entity/Q1069423,grid.419025.b,
1001+,University of Lahore,Pakistan,9.8–18.9,13.3,8.7,27.1,34.1,33.9,"24,674",14.3,2%,35 : 65,/world-university-rankings/university-lahore,university-lahore,http://www.wikidata.org/entity/Q3694742,grid.440564.7,
1001+,University of León,Spain,9.8–18.9,17.4,10.1,23.6,35.7,34.1,"12,303",14.6,5%,56 : 44,/world-university-rankings/university-leon,university-leon,,grid.4807.b,103.0
1001+,L.N. Gumilyov Eurasian National University,Kazakhstan,9.8–18.9,21.7,7.6,12.6,34.0,48.1,"16,155",4.9,3%,,/world-university-rankings/ln-gumilyov-eurasian-national-university,ln-gumilyov-eurasian-national-university,,grid.55380.3b,103.0
