,Rank,Name,score_list,Academic_reputation,Employer_reputation,Faculty_Student,International_Faculty,International_Students,Citations,href,location,QS_World_University_ID,item,GRID_ID,fuzz
733,701-750,Texas Tech University,,,,,,53.1,,/universities/texas-tech-university,United States,texas-tech-university,http://www.wikidata.org/entity/Q1423756,grid.264784.b,
734,701-750,Tokyo University of Science,,,26.4,,,,,/universities/tokyo-university-science,Japan,tokyo-university-science,http://www.wikidata.org/entity/Q1069994,grid.143643.7,
735,701-750,Universidad de la República (UdelaR),,,,,28.7,,,/universities/universidad-de-la-republica-udelar,Uruguay,universidad-de-la-republica-udelar,http://www.wikidata.org/entity/Q1856423,grid.11630.35,
736,701-750,Universidad San Francisco de Quito (USFQ),,,,41.0,,61.2,,/universities/universidad-san-francisco-de-quito-usfq,Ecuador,universidad-san-francisco-de-quito-usfq,http://www.wikidata.org/entity/Q2495713,grid.412251.1,
737,701-750,Universidad Nacional de Córdoba - UNC,,31.5,,,,,,/universities/universidad-nacional-de-cordoba-unc,Argentina,universidad-nacional-de-cordoba-unc,http://www.wikidata.org/entity/Q1570489,grid.10692.3c,
738,701-750,Ca' Foscari University of Venice,,,,35.4,,31.3,,/universities/ca-foscari-university-venice,Italy,ca-foscari-university-venice,http://www.wikidata.org/entity/Q1546906,grid.7240.1,
739,701-750,University of Genoa,,,26.9,,,,,/universities/university-genoa,Italy,university-genoa,http://www.wikidata.org/entity/Q593321,grid.5606.5,
740,701-750,University of Modena and Reggio Emilia,,,51.7,,,,,/universities/university-modena-reggio-emilia,Italy,university-modena-reggio-emilia,http://www.wikidata.org/entity/Q1243705,grid.7548.e,
741,701-750,University of Trieste,,,,,27.4,,,/universities/university-trieste,Italy,university-trieste,http://www.wikidata.org/entity/Q1751060,grid.5133.4,
742,701-750,Universiti Utara Malaysia (UUM),,,,,28.4,32.5,59.7,/universities/universiti-utara-malaysia-uum,Malaysia,universiti-utara-malaysia-uum,http://www.wikidata.org/entity/Q1723289,grid.462999.9,
743,701-750,University of Brighton,,,,,,48.3,66.4,/universities/university-brighton,United Kingdom,university-brighton,http://www.wikidata.org/entity/Q3056813,grid.12477.37,
744,701-750,University of Bucharest,,,,,,,,/universities/university-bucharest,Romania,university-bucharest,http://www.wikidata.org/entity/Q608338,grid.5100.4,
745,701-750,University of Central Florida,,,27.0,,,,,/universities/university-central-florida,United States,university-central-florida,http://www.wikidata.org/entity/Q143451,grid.170430.1,
746,701-750,University of Denver,,,,,40.5,,,/universities/university-denver,United States,university-denver,http://www.wikidata.org/entity/Q519427,grid.266239.a,
747,701-750,University of Dhaka,,,,42.6,,,,/universities/university-dhaka,Bangladesh,university-dhaka,http://www.wikidata.org/entity/Q1480421,grid.8198.8,
748,701-750,University of Kwazulu-Natal,,,,,,52.4,,/universities/university-kwazulu-natal,South Africa,university-kwazulu-natal,http://www.wikidata.org/entity/Q727516,grid.16463.36,
749,701-750,University of Latvia,,,,,26.7,,,/universities/university-latvia,Latvia,university-latvia,http://www.wikidata.org/entity/Q498407,grid.9845.0,
750,701-750,University of Patras,,,44.7,,,,,/universities/university-patras,Greece,university-patras,http://www.wikidata.org/entity/Q1462246,grid.11047.33,
751,701-750,Plymouth University,,,26.4,,,49.9,34.1,/universities/plymouth-university,United Kingdom,plymouth-university,http://www.wikidata.org/entity/Q1711558,grid.11201.33,
752,701-750,University of Sharjah,,,,,,100.0,100.0,/universities/university-sharjah,United Arab Emirates,university-sharjah,http://www.wikidata.org/entity/Q7896294,grid.412789.1,
753,701-750,University of Wyoming,,,30.9,,34.3,,,/universities/university-wyoming,United States,university-wyoming,http://www.wikidata.org/entity/Q1326975,grid.135963.b,
754,701-750,Victoria University,,,,,,43.0,78.7,/universities/victoria-university,Australia,victoria-university,http://www.wikidata.org/entity/Q180514,grid.1019.9,
755,751-800,Abu Dhabi University,,,,,,100.0,100.0,/universities/abu-dhabi-university,United Arab Emirates,abu-dhabi-university,http://www.wikidata.org/entity/Q4670157,grid.444459.c,
756,751-800,Alexandria University ,,,,43.7,,,,/universities/alexandria-university,,alexandria-university,http://www.wikidata.org/entity/Q1424632,grid.7155.6,
757,751-800,Al-Imam Mohammad Ibn Saud Islamic University,,,,,28.5,98.5,29.5,/universities/al-imam-mohammad-ibn-saud-islamic-university,Saudi Arabia,al-imam-mohammad-ibn-saud-islamic-university,http://www.wikidata.org/entity/Q3716653,grid.440750.2,
758,751-800,Alpen-Adria-Universitaet Klagenfurt,,,,,,85.0,67.9,/universities/alpen-adria-universitaet-klagenfurt,Austria,alpen-adria-universitaet-klagenfurt,http://www.wikidata.org/entity/Q690639,grid.7520.0,
759,751-800,Belarusian National Technical University (BNTU),,,,,34.6,,,/universities/belarusian-national-technical-university-bntu,Belarus,belarusian-national-technical-university-bntu,http://www.wikidata.org/entity/Q815268,grid.9427.8,
760,751-800,Bogor Agricultural University,,,,,,,,/universities/bogor-agricultural-university,Indonesia,bogor-agricultural-university,http://www.wikidata.org/entity/Q2306715,grid.440754.6,
761,751-800,Brigham Young University,,,23.2,39.2,,,,/universities/brigham-young-university,United States,brigham-young-university,http://www.wikidata.org/entity/Q332498,grid.253294.b,
762,751-800,Budapest University of Technology and Economics,,,,,,,,/universities/budapest-university-technology-economics,Hungary,budapest-university-technology-economics,http://www.wikidata.org/entity/Q1186843,grid.6759.d,
763,751-800,Edith Cowan University,,,,,,54.1,62.7,/universities/edith-cowan-university,Australia,edith-cowan-university,http://www.wikidata.org/entity/Q1284960,grid.1038.a,
764,751-800,Florida International University,,,,,,,,/universities/florida-international-university,United States,florida-international-university,http://www.wikidata.org/entity/Q1065809,grid.65456.34,
765,751-800,Georgia State University,,,27.7,,,,,/universities/georgia-state-university,United States,georgia-state-university,http://www.wikidata.org/entity/Q1509333,grid.256304.6,
766,751-800,Gunma University,,,,,46.3,,,/universities/gunma-university,Japan,gunma-university,http://www.wikidata.org/entity/Q178017,grid.256642.1,
767,751-800,Hacettepe University,,,,,,,,/universities/hacettepe-university,Turkey,hacettepe-university,http://www.wikidata.org/entity/Q1567050,grid.14442.37,
768,751-800,Kansas State University ,,,,,,,,/universities/kansas-state-university,,kansas-state-university,http://www.wikidata.org/entity/Q31249,grid.36567.31,
769,751-800,Kasetsart University,,29.5,,,,,,/universities/kasetsart-university,Thailand,kasetsart-university,http://www.wikidata.org/entity/Q452406,grid.9723.f,
770,751-800,King Faisal University,,,,,,100.0,,/universities/king-faisal-university,Saudi Arabia,king-faisal-university,http://www.wikidata.org/entity/Q3070702,grid.412140.2,
771,751-800,Loyola University Chicago,,,,,32.0,,,/universities/loyola-university-chicago,United States,loyola-university-chicago,http://www.wikidata.org/entity/Q1537759,grid.164971.c,
772,751-800,Nagoya Institute of Technology (NIT),,,48.7,,,,,/universities/nagoya-institute-technology-nit,Japan,nagoya-institute-technology-nit,http://www.wikidata.org/entity/Q1149777,grid.47716.33,
773,751-800,Northumbria University at Newcastle,,,,,,35.7,43.4,/universities/northumbria-university-newcastle,United Kingdom,northumbria-university-newcastle,http://www.wikidata.org/entity/Q2503794,grid.42629.3b,
774,751-800,Paris Lodron University of Salzburg,,,,,,,97.0,/universities/paris-lodron-university-salzburg,Austria,paris-lodron-university-salzburg,http://www.wikidata.org/entity/Q27265,grid.7039.d,
775,751-800,Universidad Autónoma Metropolitana (UAM),,,,,,,,/universities/universidad-autonoma-metropolitana-uam,Mexico,universidad-autonoma-metropolitana-uam,http://www.wikidata.org/entity/Q972553,grid.7220.7,
776,751-800,Universidad de La Sabana,,,,37.9,,,,/universities/universidad-de-la-sabana,Colombia,universidad-de-la-sabana,http://www.wikidata.org/entity/Q7895617,grid.412166.6,
777,751-800,Universidad Diego Portales (UDP),,,,33.2,,,,/universities/universidad-diego-portales-udp,Chile,universidad-diego-portales-udp,http://www.wikidata.org/entity/Q1316229,grid.412193.c,
778,751-800,Universidad Simón Bolívar (USB),,,,,,,,/universities/universidad-simon-bolivar-usb,Venezuela,universidad-simon-bolivar-usb,http://www.wikidata.org/entity/Q2093477,grid.412358.9,
779,751-800,Universidade Federal de Santa Catarina,,,,,,,,/universities/universidade-federal-de-santa-catarina,Brazil,universidade-federal-de-santa-catarina,http://www.wikidata.org/entity/Q1851075,grid.411237.2,
780,751-800,Universita' degli Studi di Ferrara,,,52.2,,,,,/universities/universita-degli-studi-di-ferrara,Italy,universita-degli-studi-di-ferrara,http://www.wikidata.org/entity/Q955609,grid.8484.0,
781,751-800,Università degli Studi di Perugia,,,40.5,,,,,/universities/universita-degli-studi-di-perugia,Italy,universita-degli-studi-di-perugia,http://www.wikidata.org/entity/Q748085,grid.9027.c,
782,751-800,Università degli studi Roma Tre,,,,,,,,/universities/universita-degli-studi-roma-tre,Italy,universita-degli-studi-roma-tre,http://www.wikidata.org/entity/Q2297486,grid.8509.4,
783,751-800,University of  Lorraine,,,,,,,39.1,/universities/university-lorraine,France,university-lorraine,http://www.wikidata.org/entity/Q4173330,grid.29172.3f,
784,751-800,Université de Nantes,,,,,,19.3,23.3,/universities/universite-de-nantes,France,universite-de-nantes,http://www.wikidata.org/entity/Q259388,grid.4817.a,
785,751-800,Université Lumière Lyon 2,,,,,,22.6,48.1,/universities/universite-lumiere-lyon-2,France,universite-lumiere-lyon-2,http://www.wikidata.org/entity/Q4041,grid.72960.3a,
786,751-800,Université Toulouse 1 Capitole,,,,,,39.8,70.2,/universities/universite-toulouse-1-capitole,France,universite-toulouse-1-capitole,http://www.wikidata.org/entity/Q590201,grid.22147.32,
787,751-800,Universiti Teknologi MARA - UiTM,,,,,,,,/universities/universiti-teknologi-mara-uitm,Malaysia,universiti-teknologi-mara-uitm,http://www.wikidata.org/entity/Q1576899,grid.412259.9,
788,751-800,University of Brescia,,,52.9,,,,,/universities/university-brescia,Italy,university-brescia,http://www.wikidata.org/entity/Q1781263,grid.7637.5,
789,751-800,University of Calcutta,,,24.4,,,,,/universities/university-calcutta,India,university-calcutta,http://www.wikidata.org/entity/Q1145306,grid.59056.3f,
790,751-800,University of Colombo,,,,,,,,/universities/university-colombo,Sri Lanka,university-colombo,http://www.wikidata.org/entity/Q720953,grid.8065.b,
791,751-800,University of Hertfordshire,,,,,,57.7,81.9,/universities/university-hertfordshire,United Kingdom,university-hertfordshire,http://www.wikidata.org/entity/Q1745633,grid.5846.f,
792,751-800,University of Huddersfield,,,,,,43.5,74.4,/universities/university-huddersfield,United Kingdom,university-huddersfield,http://www.wikidata.org/entity/Q3056815,grid.15751.37,
793,751-800,University of New Hampshire,,,31.3,,34.6,,,/universities/university-new-hampshire,United States,university-new-hampshire,http://www.wikidata.org/entity/Q49207,grid.167436.1,
794,751-800,University of Pécs,,,,,28.1,,54.4,/universities/university-pecs,Hungary,university-pecs,http://www.wikidata.org/entity/Q1187444,grid.9679.1,
795,751-800,University of Salford,,,,,,23.3,82.2,/universities/university-salford,United Kingdom,university-salford,http://www.wikidata.org/entity/Q2738622,grid.8752.8,
796,751-800,University of Southern Queensland,,,,,,79.4,33.8,/universities/university-southern-queensland,Australia,university-southern-queensland,http://www.wikidata.org/entity/Q978124,grid.1048.d,
797,751-800,University of Tulsa,,,,,36.8,,77.0,/universities/university-tulsa,United States,university-tulsa,http://www.wikidata.org/entity/Q1848657,grid.267360.6,
798,751-800,Yamaguchi University,,,,,54.9,,,/universities/yamaguchi-university,Japan,yamaguchi-university,http://www.wikidata.org/entity/Q1073666,grid.268397.1,
799,751-800,Yeungnam University,,,,,,25.2,,/universities/yeungnam-university,South Korea,yeungnam-university,http://www.wikidata.org/entity/Q56148,grid.413028.c,
800,751-800,Yokohama National University,,,,,30.3,,,/universities/yokohama-national-university,Japan,yokohama-national-university,http://www.wikidata.org/entity/Q1192619,grid.268446.a,
801,801-1000,"Adam Mickiewicz University, Poznań",,,,,,,,/universities/adam-mickiewicz-university-poznan,Poland,adam-mickiewicz-university-poznan,http://www.wikidata.org/entity/Q348402,grid.5633.3,
802,801-1000,AGH University of Science and Technology,,,,,,,,/universities/agh-university-science-technology,Poland,agh-university-science-technology,http://www.wikidata.org/entity/Q414245,grid.9922.0,
803,801-1000,Al Azhar University,,,,,,,64.2,/universities/al-azhar-university,Egypt,al-azhar-university,http://www.wikidata.org/entity/Q173959,grid.411303.4,
804,801-1000,Alexandru Ioan Cuza University,,,,,,,,/universities/alexandru-ioan-cuza-university,Romania,alexandru-ioan-cuza-university,http://www.wikidata.org/entity/Q1523902,grid.8168.7,
805,801-1000,Aligarh Muslim University,,,,,,,,/universities/aligarh-muslim-university,India,aligarh-muslim-university,,grid.411340.3,101.0
806,801-1000,Ankara Üniversitesi,,,,,,,,/universities/ankara-universitesi,Turkey,ankara-universitesi,http://www.wikidata.org/entity/Q1060621,grid.7256.6,
807,801-1000,Aoyama Gakuin University,,,,,,,,/universities/aoyama-gakuin-university,Japan,aoyama-gakuin-university,http://www.wikidata.org/entity/Q616359,grid.252311.6,
808,801-1000,Athens University of Economics and Business,,,,34.6,,,,/universities/athens-university-economics-business,Greece,athens-university-economics-business,http://www.wikidata.org/entity/Q1474656,grid.16299.35,
809,801-1000,Auburn University,,,24.5,,,,,/universities/auburn-university,United States,auburn-university,http://www.wikidata.org/entity/Q540672,grid.252546.2,
810,801-1000,Australian Catholic University,,,,,,,,/universities/australian-catholic-university,Australia,australian-catholic-university,http://www.wikidata.org/entity/Q781371,grid.411958.0,
811,801-1000,Babes-Bolyai University,,,,,,,,/universities/babes-bolyai-university,Romania,babes-bolyai-university,http://www.wikidata.org/entity/Q538452,grid.7399.4,
812,801-1000,Baku State University,,,,,37.2,,,/universities/baku-state-university,Azerbaijan,baku-state-university,http://www.wikidata.org/entity/Q1633799,grid.37600.32,
813,801-1000,Banaras Hindu University,,,24.9,,,,,/universities/banaras-hindu-university,India,banaras-hindu-university,http://www.wikidata.org/entity/Q806116,grid.411507.6,
814,801-1000,Baylor University,,,,,,,,/universities/baylor-university,United States,baylor-university,http://www.wikidata.org/entity/Q812573,grid.252890.4,
815,801-1000,Benemérita Universidad Autónoma de Puebla,,,,,,,,/universities/benemerita-universidad-autonoma-de-puebla,Mexico,benemerita-universidad-autonoma-de-puebla,http://www.wikidata.org/entity/Q495032,grid.411659.e,
816,801-1000,Binghamton University SUNY,,,27.2,,,,41.7,/universities/binghamton-university-suny,United States,binghamton-university-suny,http://www.wikidata.org/entity/Q863813,grid.264260.4,
817,801-1000,"Birla Institute of Technology and Science, Pilani",,,,,,,,/universities/birla-institute-technology-science-pilani,India,birla-institute-technology-science-pilani,http://www.wikidata.org/entity/Q2648311,grid.418391.6,
818,801-1000,Birzeit university,,,,,,,,/universities/birzeit-university,"Palestinian Territory, Occupied",birzeit-university,http://www.wikidata.org/entity/Q510029,grid.22532.34,
819,801-1000,Central South University,,,40.3,,,,,/universities/central-south-university,China,central-south-university,http://www.wikidata.org/entity/Q5061828,grid.216417.7,
820,801-1000,Charles Sturt University,,,,,,30.7,55.0,/universities/charles-sturt-university,Australia,charles-sturt-university,http://www.wikidata.org/entity/Q1066188,grid.1037.5,
821,801-1000,Chongqing University,,,26.4,,,,,/universities/chongqing-university,China,chongqing-university,http://www.wikidata.org/entity/Q834857,grid.190737.b,
822,801-1000,Chungnam National University,,,,,26.4,,,/universities/chungnam-national-university,South Korea,chungnam-national-university,http://www.wikidata.org/entity/Q489488,grid.254230.2,
823,801-1000,Corvinus University of Budapest,,,,,,,36.4,/universities/corvinus-university-budapest,Hungary,corvinus-university-budapest,http://www.wikidata.org/entity/Q851164,grid.17127.32,
824,801-1000,Cukurova University,,,,,,,,/universities/cukurova-university,Turkey,cukurova-university,,grid.98622.37,101.0
825,801-1000,Diponegoro University,,,,,,,,/universities/diponegoro-university,Indonesia,diponegoro-university,http://www.wikidata.org/entity/Q4200627,grid.412032.6,
826,801-1000,Vasyl` Stus Donetsk National University,,,,,41.8,,,/universities/vasyl-stus-donetsk-national-university,Ukraine,vasyl-stus-donetsk-national-university,,grid.438846.5,103.0
827,801-1000,Doshisha University,,,,,,19.6,,/universities/doshisha-university,Japan,doshisha-university,http://www.wikidata.org/entity/Q921088,grid.255178.c,
828,801-1000,Edinburgh Napier University,,,,,,46.6,92.8,/universities/edinburgh-napier-university,United Kingdom,edinburgh-napier-university,http://www.wikidata.org/entity/Q1277357,grid.20409.3f,
829,801-1000,Feng Chia University,,,,,,,,/universities/feng-chia-university,Taiwan,feng-chia-university,http://www.wikidata.org/entity/Q696672,grid.411298.7,
830,801-1000,Fordham University ,,,,,,20.7,36.7,/universities/fordham-university,,fordham-university,http://www.wikidata.org/entity/Q130965,grid.256023.0,
831,801-1000,Fu Jen Catholic University,,,,,,,,/universities/fu-jen-catholic-university,Taiwan,fu-jen-catholic-university,http://www.wikidata.org/entity/Q685664,grid.256105.5,
832,801-1000,Gazi Üniversitesi,,,,,,,,/universities/gazi-universitesi,Turkey,gazi-universitesi,http://www.wikidata.org/entity/Q1496662,grid.25769.3f,
833,801-1000,George Mason University,,,,,,,,/universities/george-mason-university,United States,george-mason-university,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
834,801-1000,Istanbul University,,,,,,,,/universities/istanbul-university,Turkey,istanbul-university,http://www.wikidata.org/entity/Q192964,grid.9601.e,
835,801-1000,Kazakh Ablai Khan University of International Relations and World Languages,,,,,36.8,,,/universities/kazakh-ablai-khan-university-international-relations-world-languages,Kazakhstan,kazakh-ablai-khan-university-international-relations-world-languages,http://www.wikidata.org/entity/Q3739702,grid.443424.1,
836,801-1000,Kent State University,,,33.6,,,21.1,22.7,/universities/kent-state-university,United States,kent-state-university,http://www.wikidata.org/entity/Q1473615,grid.258518.3,
837,801-1000,Khon Kaen University,,,,,,,,/universities/khon-kaen-university,Thailand,khon-kaen-university,http://www.wikidata.org/entity/Q368329,grid.9786.0,
838,801-1000,King Mongkut's University of Technology Thonburi,,,,,,,,/universities/king-mongkuts-university-technology-thonburi,Thailand,king-mongkuts-university-technology-thonburi,http://www.wikidata.org/entity/Q476521,grid.412151.2,
839,801-1000,Kyushu Institute of Technology,,,,,,,,/universities/kyushu-institute-technology,Japan,kyushu-institute-technology,http://www.wikidata.org/entity/Q1150245,grid.258806.1,
840,801-1000,University of Lodz,,,,,,,,/universities/university-lodz,Poland,university-lodz,http://www.wikidata.org/entity/Q137503,grid.10789.37,
841,801-1000,London South Bank University,,,,,,58.2,96.0,/universities/london-south-bank-university,United Kingdom,london-south-bank-university,http://www.wikidata.org/entity/Q289348,grid.4756.0,
842,801-1000,Makerere University,,,,,,,,/universities/makerere-university,Uganda,makerere-university,,grid.11194.3c,101.0
843,801-1000,Manchester Metropolitan University,,,,,,28.9,38.3,/universities/manchester-metropolitan-university,United Kingdom,manchester-metropolitan-university,http://www.wikidata.org/entity/Q1888771,grid.25627.34,
844,801-1000,Marquette University,,,,,28.7,,,/universities/marquette-university,United States,marquette-university,http://www.wikidata.org/entity/Q188370,grid.259670.f,
845,801-1000,Meiji University,,,,,,,,/universities/meiji-university,Japan,meiji-university,http://www.wikidata.org/entity/Q46492,grid.411764.1,
846,801-1000,Miami University,,,,,,,21.7,/universities/miami-university,United States,miami-university,http://www.wikidata.org/entity/Q590643,grid.259956.4,
847,801-1000,New Jersey Institute of Technology (NJIT),,,26.0,,,,71.5,/universities/new-jersey-institute-technology-njit,United States,new-jersey-institute-technology-njit,http://www.wikidata.org/entity/Q3272013,grid.260896.3,
848,801-1000,Nicolaus Copernicus University,,,,,32.6,,,/universities/nicolaus-copernicus-university,Poland,nicolaus-copernicus-university,http://www.wikidata.org/entity/Q1752712,grid.5374.5,
849,801-1000,North-West University,,,,,,,,/universities/north-west-university,South Africa,north-west-university,http://www.wikidata.org/entity/Q1998811,grid.25881.36,
850,801-1000,Nottingham Trent University,,,,40.9,,46.3,,/universities/nottingham-trent-university,United Kingdom,nottingham-trent-university,http://www.wikidata.org/entity/Q2002619,grid.12361.37,
851,801-1000,Novosibirsk State Technical University,,,,,,,44.0,/universities/novosibirsk-state-technical-university,Russia,novosibirsk-state-technical-university,http://www.wikidata.org/entity/Q1467445,grid.77667.37,
852,801-1000,Ochanomizu University,,,,,,,,/universities/ochanomizu-university,Japan,ochanomizu-university,http://www.wikidata.org/entity/Q1152391,grid.412314.1,
853,801-1000,Ohio University,,,,,,,,/universities/ohio-university,United States,ohio-university,http://www.wikidata.org/entity/Q1075339,grid.20627.31,
854,801-1000,Oklahoma State University ,,,22.9,,,,,/universities/oklahoma-state-university,,oklahoma-state-university,http://www.wikidata.org/entity/Q749718,grid.65519.3e,
855,801-1000,Panjab University,,,,,,,,/universities/panjab-university,India,panjab-university,,grid.261674.0,101.0
856,801-1000,Plekhanov Russian University of Economics,,,,,29.7,,,/universities/plekhanov-russian-university-economics,Russia,plekhanov-russian-university-economics,http://www.wikidata.org/entity/Q2004114,grid.446263.1,
857,801-1000,Pontificia Universidad Católica del Ecuador (PUCE),,,,,,,,/universities/pontificia-universidad-catolica-del-ecuador-puce,Ecuador,pontificia-universidad-catolica-del-ecuador-puce,http://www.wikidata.org/entity/Q1537436,grid.412527.7,
858,801-1000,Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS),,,,,,,,/universities/pontificia-universidade-catolica-do-rio-grande-do-sul-pucrs,Brazil,pontificia-universidade-catolica-do-rio-grande-do-sul-pucrs,http://www.wikidata.org/entity/Q600634,grid.412519.a,
859,801-1000,Prince of Songkla University,,,,,,,,/universities/prince-songkla-university,Thailand,prince-songkla-university,http://www.wikidata.org/entity/Q1519696,grid.7130.5,
860,801-1000,Ritsumeikan University,,,,,,31.6,,/universities/ritsumeikan-university,Japan,ritsumeikan-university,http://www.wikidata.org/entity/Q1152190,grid.262576.2,
861,801-1000,Ryerson University,,,30.1,,,,,/universities/ryerson-university,Canada,ryerson-university,http://www.wikidata.org/entity/Q611723,grid.68312.3e,
862,801-1000,Saitama University,,,,,,,,/universities/saitama-university,Japan,saitama-university,http://www.wikidata.org/entity/Q1322412,grid.263023.6,
863,801-1000,Samara National Research University (Samara University),,,,,46.5,,,/universities/samara-national-research-university-samara-university,Russia,samara-national-research-university-samara-university,http://www.wikidata.org/entity/Q21574120,grid.79011.3e,
864,801-1000,San Diego State University,,,33.1,,,,,/universities/san-diego-state-university,United States,san-diego-state-university,http://www.wikidata.org/entity/Q913861,grid.263081.e,
865,801-1000,Seoul National University of Science and Technology,,,,,,,,/universities/seoul-national-university-science-technology,South Korea,seoul-national-university-science-technology,http://www.wikidata.org/entity/Q482678,grid.412485.e,
866,801-1000,Institute of Technology Sepuluh Nopember,,,,,,18.9,,/universities/institute-technology-sepuluh-nopember,Indonesia,institute-technology-sepuluh-nopember,http://www.wikidata.org/entity/Q7452397,grid.444380.f,
867,801-1000,Shahid Beheshti University (SBU),,,,,,,,/universities/shahid-beheshti-university-sbu,"Iran, Islamic Republic of",shahid-beheshti-university-sbu,http://www.wikidata.org/entity/Q609586,grid.412502.0,
868,801-1000,Shinshu University,,,27.5,,,,,/universities/shinshu-university,Japan,shinshu-university,http://www.wikidata.org/entity/Q1209029,grid.263518.b,
869,801-1000,Southern Cross University,,,38.1,,,,56.9,/universities/southern-cross-university,Australia,southern-cross-university,http://www.wikidata.org/entity/Q1278780,grid.1031.3,
870,801-1000,Sumy State University,,,,,43.1,,32.7,/universities/sumy-state-university,Ukraine,sumy-state-university,http://www.wikidata.org/entity/Q4446047,grid.446019.e,
871,801-1000,Robert Gordon University,,,,,,48.8,70.8,/universities/robert-gordon-university,United Kingdom,robert-gordon-university,http://www.wikidata.org/entity/Q1788342,grid.59490.31,
872,801-1000,Tokai University,,,,,,,,/universities/tokai-university,Japan,tokai-university,http://www.wikidata.org/entity/Q963709,grid.265061.6,
873,801-1000,Universidad Austral de Chile,,,,,,,,/universities/universidad-austral-de-chile,Chile,universidad-austral-de-chile,http://www.wikidata.org/entity/Q961982,grid.7119.e,
874,801-1000,Universidad Autónoma de Nuevo León,,,,,,,,/universities/universidad-autonoma-de-nuevo-leon,Mexico,universidad-autonoma-de-nuevo-leon,http://www.wikidata.org/entity/Q29716,grid.411455.0,
875,801-1000,Universidad Autónoma del Estado de México (UAEMex),,,,,,,,/universities/universidad-autonoma-del-estado-de-mexico-uaemex,Mexico,universidad-autonoma-del-estado-de-mexico-uaemex,http://www.wikidata.org/entity/Q18360632,grid.412872.a,
876,801-1000,Universidad de Castilla-La Mancha,,,,,,,,/universities/universidad-de-castilla-la-mancha,Spain,universidad-de-castilla-la-mancha,http://www.wikidata.org/entity/Q941806,grid.8048.4,
877,801-1000,Universidad de Guadalajara (UDG),,,,,,,,/universities/universidad-de-guadalajara-udg,Mexico,universidad-de-guadalajara-udg,http://www.wikidata.org/entity/Q164028,grid.412890.6,
878,801-1000,Universidad de las Américas Puebla (UDLAP),,,,,,34.9,,/universities/universidad-de-las-americas-puebla-udlap,Mexico,universidad-de-las-americas-puebla-udlap,http://www.wikidata.org/entity/Q1514597,grid.440458.9,
879,801-1000,Universidad de los Andes - (ULA) Mérida,,,,,,,,/universities/universidad-de-los-andes-ula-merida,Venezuela,universidad-de-los-andes-ula-merida,http://www.wikidata.org/entity/Q760690,grid.267525.1,
880,801-1000,Universidad de Monterrey (UDEM),,,,,,,,/universities/universidad-de-monterrey-udem,Mexico,universidad-de-monterrey-udem,http://www.wikidata.org/entity/Q286744,grid.440451.0,
881,801-1000,University of Murcia,,,,,,,,/universities/university-murcia,Spain,university-murcia,http://www.wikidata.org/entity/Q1236345,grid.10586.3a,
882,801-1000,Universidad de Oviedo,,,,,,,,/universities/universidad-de-oviedo,Spain,universidad-de-oviedo,http://www.wikidata.org/entity/Q2303432,grid.10863.3c,
883,801-1000,Universidad de Puerto Rico,,,,,,,,/universities/universidad-de-puerto-rico,Puerto Rico,universidad-de-puerto-rico,http://www.wikidata.org/entity/Q2075365,grid.267033.3,
884,801-1000,Universidad de Talca,,,,,,22.6,,/universities/universidad-de-talca,Chile,universidad-de-talca,http://www.wikidata.org/entity/Q3551328,grid.10999.38,
885,801-1000,Universidad de Valparaíso (UV),,,,,,,,/universities/universidad-de-valparaiso-uv,Chile,universidad-de-valparaiso-uv,http://www.wikidata.org/entity/Q1546014,grid.412185.b,
886,801-1000,Universidad del Norte,,,,,,,,/universities/universidad-del-norte,Colombia,universidad-del-norte,http://www.wikidata.org/entity/Q7894343,grid.412188.6,
887,801-1000,Universidad del Rosario,,,,,,19.3,,/universities/universidad-del-rosario,Colombia,universidad-del-rosario,http://www.wikidata.org/entity/Q3997334,grid.412191.e,
888,801-1000,Universidad del Valle,,,,,,,,/universities/universidad-del-valle,Colombia,universidad-del-valle,http://www.wikidata.org/entity/Q3117949,grid.8271.c,
889,801-1000,Universidad Industrial de Santander - UIS,,,,,,,,/universities/universidad-industrial-de-santander-uis,Colombia,universidad-industrial-de-santander-uis,http://www.wikidata.org/entity/Q1053303,grid.411595.d,
890,801-1000,Universidad Metropolitana,,,,,,,,/universities/universidad-metropolitana,Venezuela,universidad-metropolitana,http://www.wikidata.org/entity/Q7894286,grid.442100.3,
891,801-1000,Universidad Nacional Costa Rica,,,,,25.1,,,/universities/universidad-nacional-costa-rica,Costa Rica,universidad-nacional-costa-rica,http://www.wikidata.org/entity/Q31867,grid.10729.3d,
892,801-1000,Universidad Nacional de Cuyo,,,,,,,,/universities/universidad-nacional-de-cuyo,Argentina,universidad-nacional-de-cuyo,http://www.wikidata.org/entity/Q1076209,grid.412108.e,
893,801-1000,Universidad Nacional de Mar del Plata,,,,,32.2,,,/universities/universidad-nacional-de-mar-del-plata,Argentina,universidad-nacional-de-mar-del-plata,http://www.wikidata.org/entity/Q6979260,grid.412221.6,
894,801-1000,Universidad Nacional de Rosario (UNR),,,,,,,,/universities/universidad-nacional-de-rosario-unr,Argentina,universidad-nacional-de-rosario-unr,http://www.wikidata.org/entity/Q5255905,grid.10814.3c,
