,Rank,Name,score_list,Academic_reputation,Employer_reputation,Faculty_Student,International_Faculty,International_Students,Citations,href,location,QS_World_University_ID,item,GRID_ID,fuzz
281,=283,Linköping University,43.4,37.8,66.0,64.0,37.6,17.2,30.0,/universities/linkoping-university,Sweden,linkoping-university,http://www.wikidata.org/entity/Q782600,grid.5640.7,
282,=283,University of Wollongong,43.4,31.3,84.4,35.6,99.7,69.3,33.7,/universities/university-wollongong,Australia,university-wollongong,http://www.wikidata.org/entity/Q1350021,grid.1007.6,
283,=285,Queensland University of Technology (QUT),43.2,46.1,76.7,22.2,97.6,52.1,25.1,/universities/queensland-university-technology-qut,Australia,queensland-university-technology-qut,http://www.wikidata.org/entity/Q1144750,grid.1024.7,
284,=285,Friedrich-Alexander-Universität Erlangen-Nürnberg,43.2,40.5,39.7,55.6,40.6,25.0,42.7,/universities/friedrich-alexander-universitat-erlangen-nurnberg,Germany,friedrich-alexander-universitat-erlangen-nurnberg,http://www.wikidata.org/entity/Q40025,grid.5330.5,
285,287,Universidad Austral,43.1,40.1,63.1,93.3,8.4,16.2,3.9,/universities/universidad-austral,Argentina,universidad-austral,http://www.wikidata.org/entity/Q4823399,grid.412850.a,
286,288,Universität Innsbruck,42.9,46.2,47.9,27.5,94.9,98.7,22.0,/universities/universitat-innsbruck,Austria,universitat-innsbruck,http://www.wikidata.org/entity/Q875788,grid.5771.4,
287,289,Universität  Leipzig,42.3,43.8,24.6,13.5,16.5,31.0,85.8,/universities/universitat-leipzig,Germany,universitat-leipzig,http://www.wikidata.org/entity/Q154804,grid.9647.c,
288,=290,University of Victoria (UVIC),42.2,37.9,23.4,15.8,87.6,35.0,76.5,/universities/university-victoria-uvic,Canada,university-victoria-uvic,,grid.143640.4,103.0
289,=290,Ecole des Ponts ParisTech,42.2,20.6,68.8,98.5,29.0,96.2,5.2,/universities/ecole-des-ponts-paristech,France,ecole-des-ponts-paristech,http://www.wikidata.org/entity/Q273523,grid.424447.5,
290,292,Ben Gurion University of The Negev,42.1,32.0,37.7,67.8,82.3,39.6,29.1,/universities/ben-gurion-university-negev,Israel,ben-gurion-university-negev,http://www.wikidata.org/entity/Q737332,grid.7489.2,
291,293,University of Porto,42.0,56.2,46.7,24.4,9.0,11.7,44.1,/universities/university-porto,Portugal,university-porto,http://www.wikidata.org/entity/Q1422903,grid.5808.5,
292,=294,Arizona State University,41.9,55.8,34.6,13.1,10.9,20.9,59.2,/universities/arizona-state-university,United States,arizona-state-university,http://www.wikidata.org/entity/Q670897,grid.215654.1,
293,=294,Kobe University,41.9,43.7,39.9,63.9,10.6,14.0,31.7,/universities/kobe-university,Japan,kobe-university,http://www.wikidata.org/entity/Q1192597,grid.31432.37,
294,=294,Universiti Teknologi Malaysia ,41.9,40.5,37.6,70.5,60.6,76.7,4.3,/universities/universiti-teknologi-malaysia,,universiti-teknologi-malaysia,http://www.wikidata.org/entity/Q24401,grid.410877.d,
295,=294,Tokyo Medical and Dental University (TMDU),41.9,18.7,11.9,100.0,5.4,17.1,60.2,/universities/tokyo-medical-dental-university-tmdu,Japan,tokyo-medical-dental-university-tmdu,http://www.wikidata.org/entity/Q3180921,grid.265073.5,
296,=298,Universitat Pompeu Fabra,41.7,44.9,29.1,32.8,67.6,39.7,43.9,/universities/universitat-pompeu-fabra,Spain,universitat-pompeu-fabra,http://www.wikidata.org/entity/Q24543,grid.5612.0,
297,=298,Université Laval,41.7,37.6,43.1,34.5,55.8,36.8,53.6,/universities/universite-laval,Canada,universite-laval,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,
298,=300,Indian Institute of Technology Kanpur (IITK),41.6,52.0,61.1,32.5,3.6,1.6,39.0,/universities/indian-institute-technology-kanpur-iitk,India,indian-institute-technology-kanpur-iitk,http://www.wikidata.org/entity/Q782682,grid.417965.8,
299,=300,George Washington University,41.6,41.7,53.2,40.4,5.1,49.9,43.6,/universities/george-washington-university,United States,george-washington-university,http://www.wikidata.org/entity/Q432637,grid.253615.6,
300,=300,Johannes Gutenberg Universität Mainz,41.6,38.6,40.3,15.5,38.8,33.9,76.6,/universities/johannes-gutenberg-universitat-mainz,Germany,johannes-gutenberg-universitat-mainz,http://www.wikidata.org/entity/Q161982,grid.5802.f,
301,=300,University at Buffalo SUNY,41.6,28.3,12.2,19.1,58.6,71.7,93.1,/universities/university-buffalo-suny,United States,university-buffalo-suny,http://www.wikidata.org/entity/Q681025,grid.273335.3,
302,304,RMIT University,41.5,38.2,88.5,25.3,100.0,97.6,11.9,/universities/rmit-university,Australia,rmit-university,http://www.wikidata.org/entity/Q1057890,grid.1017.7,
303,=305,"University of Rome ""Tor Vergata""",41.3,52.5,30.5,10.8,5.0,21.7,68.2,/universities/university-rome-tor-vergata,Italy,university-rome-tor-vergata,http://www.wikidata.org/entity/Q1031803,grid.6530.0,
304,=305,University of Cologne,41.3,51.0,69.4,20.9,19.2,31.1,36.0,/universities/university-cologne,Germany,university-cologne,http://www.wikidata.org/entity/Q54096,grid.6190.e,
305,=305,Al-Farabi Kazakh National University,41.3,47.5,32.9,84.0,25.8,12.1,1.1,/universities/al-farabi-kazakh-national-university,Kazakhstan,al-farabi-kazakh-national-university,http://www.wikidata.org/entity/Q427677,grid.77184.3d,
306,308,University of Southern Denmark,41.1,31.8,36.6,50.0,67.2,54.3,42.6,/universities/university-southern-denmark,Denmark,university-southern-denmark,http://www.wikidata.org/entity/Q2166335,grid.10825.3e,
307,309,Universiti Sains Malaysia (USM),41.0,55.3,46.4,39.9,24.5,30.0,17.4,/universities/universiti-sains-malaysia-usm,Malaysia,universiti-sains-malaysia-usm,http://www.wikidata.org/entity/Q1973130,grid.11875.3a,
308,=310,Universitas Indonesia,40.9,51.3,65.5,55.7,40.3,5.0,1.7,/universities/universitas-indonesia,Indonesia,universitas-indonesia,http://www.wikidata.org/entity/Q534515,grid.9581.5,
309,=310,Universität Konstanz,40.9,48.4,20.5,44.6,56.4,35.3,29.4,/universities/universitat-konstanz,Germany,universitat-konstanz,http://www.wikidata.org/entity/Q835440,grid.9811.1,
310,312,Universidade Nova de Lisboa,40.8,43.4,53.7,49.8,41.0,32.6,21.6,/universities/universidade-nova-de-lisboa,Portugal,universidade-nova-de-lisboa,http://www.wikidata.org/entity/Q1979891,grid.10772.33,
311,313,University of Utah,40.7,20.2,20.8,46.5,31.1,28.6,90.8,/universities/university-utah,United States,university-utah,http://www.wikidata.org/entity/Q168515,grid.223827.e,
312,=314,Hiroshima University,40.5,36.6,9.2,88.5,12.1,14.3,29.2,/universities/hiroshima-university,Japan,hiroshima-university,http://www.wikidata.org/entity/Q115220,grid.257022.0,
313,=314,University of Surrey,40.5,30.8,33.2,41.9,94.2,98.3,34.0,/universities/university-surrey,United Kingdom,university-surrey,http://www.wikidata.org/entity/Q546976,grid.5475.3,
314,=316,Universidad Nacional de Colombia,40.4,65.0,85.6,20.3,12.3,1.6,5.1,/universities/universidad-nacional-de-colombia,Colombia,universidad-nacional-de-colombia,http://www.wikidata.org/entity/Q1150419,grid.10689.36,
315,=316,Brandeis University,40.4,22.3,30.2,40.3,20.6,73.3,78.2,/universities/brandeis-university,United States,brandeis-university,http://www.wikidata.org/entity/Q49119,grid.253264.4,
316,=318,University of Witwatersrand,40.3,46.5,46.6,28.6,74.9,31.3,29.7,/universities/university-witwatersrand,South Africa,university-witwatersrand,http://www.wikidata.org/entity/Q534643,grid.11951.3d,
317,=318,University of Jyväskylä,40.3,34.3,21.1,91.2,38.9,11.9,18.0,/universities/university-jyvaskyla,Finland,university-jyvaskyla,http://www.wikidata.org/entity/Q578326,grid.9681.6,
318,=318,Hong Kong Baptist University,40.3,26.9,24.1,63.5,95.3,77.6,28.5,/universities/hong-kong-baptist-university,Hong Kong,hong-kong-baptist-university,http://www.wikidata.org/entity/Q603686,grid.221309.b,
319,321,Sun Yat-sen University,40.2,50.7,47.1,24.1,32.2,10.2,41.0,/universities/sun-yat-sen-university,China,sun-yat-sen-university,http://www.wikidata.org/entity/Q178972,grid.12981.33,
320,=322,Indian Institute of Technology Madras (IITM),40.1,43.4,71.5,26.9,3.9,1.1,49.2,/universities/indian-institute-technology-madras-iitm,India,indian-institute-technology-madras-iitm,http://www.wikidata.org/entity/Q858662,grid.417969.4,
321,=322,Bauman Moscow State Technical University,40.1,31.8,65.8,100.0,1.6,8.8,1.1,/universities/bauman-moscow-state-technical-university,Russia,bauman-moscow-state-technical-university,http://www.wikidata.org/entity/Q1472245,grid.61569.3d,
322,=324,Indian Institute of Technology Kharagpur (IIT-KGP),40.0,40.3,70.0,23.0,1.3,1.0,60.3,/universities/indian-institute-technology-kharagpur-iit-kgp,India,indian-institute-technology-kharagpur-iit-kgp,http://www.wikidata.org/entity/Q1661243,grid.429017.9,
323,=324,Griffith University,40.0,39.8,52.9,26.8,96.3,77.8,23.1,/universities/griffith-university,Australia,griffith-university,http://www.wikidata.org/entity/Q1202292,grid.1022.1,
324,=324,L.N. Gumilyov Eurasian National University (ENU),40.0,37.3,30.2,99.8,28.0,7.7,1.2,/universities/ln-gumilyov-eurasian-national-university-enu,Kazakhstan,ln-gumilyov-eurasian-national-university-enu,http://www.wikidata.org/entity/Q127745,grid.55380.3b,
325,=324,University of Hawai'i at Mañoa ,40.0,26.4,12.5,71.0,51.0,30.3,49.3,/universities/university-hawaii-manoa,,university-hawaii-manoa,http://www.wikidata.org/entity/Q2000129,grid.410445.0,
326,=328,Nankai University,39.9,45.6,39.1,45.0,14.2,13.6,36.3,/universities/nankai-university,China,nankai-university,http://www.wikidata.org/entity/Q254204,grid.216938.7,
327,=328,Novosibirsk State University,39.9,36.7,39.2,85.8,7.3,41.1,8.1,/universities/novosibirsk-state-university,Russia,novosibirsk-state-university,http://www.wikidata.org/entity/Q1637997,grid.4605.7,
328,=328,Universität Mannheim,39.9,32.0,89.1,22.5,34.7,30.0,51.6,/universities/universitat-mannheim,Germany,universitat-mannheim,http://www.wikidata.org/entity/Q317070,grid.5601.2,
329,=331,SOAS University of London,39.8,37.8,36.7,50.2,100.0,100.0,4.3,/universities/soas-university-london,United Kingdom,soas-university-london,http://www.wikidata.org/entity/Q220144,grid.22631.34,
330,=331,Curtin University,39.8,36.7,54.9,27.9,100.0,98.4,20.3,/universities/curtin-university,Australia,curtin-university,http://www.wikidata.org/entity/Q1145497,grid.1032.0,
331,333,University of South Australia,39.7,34.1,62.5,36.5,100.0,62.6,21.6,/universities/university-south-australia,Australia,university-south-australia,http://www.wikidata.org/entity/Q15576,grid.1026.5,
332,334,King Abdulaziz University (KAU),39.6,38.3,33.0,63.0,91.3,58.6,4.0,/universities/king-abdulaziz-university-kau,Saudi Arabia,king-abdulaziz-university-kau,http://www.wikidata.org/entity/Q1795928,grid.412125.1,
333,=335,University of Warsaw ,39.5,52.7,65.5,39.4,15.9,17.9,11.1,/universities/university-warsaw,,university-warsaw,http://www.wikidata.org/entity/Q144488,grid.12847.38,
334,=335,Wuhan University,39.5,52.0,51.0,29.8,54.1,15.0,20.3,/universities/wuhan-university,China,wuhan-university,http://www.wikidata.org/entity/Q1108197,grid.49470.3e,
335,337,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),39.3,41.6,40.9,62.6,11.1,36.5,17.9,/universities/universitat-politecnica-de-catalunya-barcelonatech-upc,Spain,universitat-politecnica-de-catalunya-barcelonatech-upc,,grid.6835.8,103.0
336,=338,Ecole Normale Supérieure de Cachan,39.2,27.9,13.6,91.0,22.1,34.3,28.0,/universities/ecole-normale-superieure-de-cachan,France,ecole-normale-superieure-de-cachan,http://www.wikidata.org/entity/Q273604,grid.6390.c,
337,=338,University of Tromsø The Arctic University of Norway,39.2,23.3,0.0,97.6,30.8,28.3,36.4,/universities/university-tromso-arctic-university-norway,Norway,university-tromso-arctic-university-norway,http://www.wikidata.org/entity/Q279724,grid.10919.30,
338,=338,Wake Forest University,39.2,9.8,0.0,99.5,7.9,13.5,71.2,/universities/wake-forest-university,United States,wake-forest-university,http://www.wikidata.org/entity/Q392667,grid.241167.7,
339,=341,Aix-Marseille University,39.1,56.1,20.8,27.7,7.5,45.3,31.7,/universities/aix-marseille-university,France,aix-marseille-university,http://www.wikidata.org/entity/Q2302586,grid.5399.6,
340,=341,"City, University of London",39.1,35.6,70.9,25.4,88.4,100.0,15.9,/universities/city-university-london,United Kingdom,city-university-london,http://www.wikidata.org/entity/Q1094046,grid.28577.3f,
341,=341,Boston College,39.1,33.6,53.5,34.5,88.7,29.2,37.0,/universities/boston-college,United States,boston-college,http://www.wikidata.org/entity/Q49118,grid.208226.c,
342,=341,Julius-Maximilians-Universität Würzburg,39.1,32.5,21.3,34.4,34.5,16.3,72.3,/universities/julius-maximilians-universitat-wurzburg,Germany,julius-maximilians-universitat-wurzburg,http://www.wikidata.org/entity/Q161976,grid.8379.5,
343,345,University of Naples - Federico II,39.0,48.9,28.6,7.3,2.0,1.8,74.0,/universities/university-naples-federico-ii,Italy,university-naples-federico-ii,http://www.wikidata.org/entity/Q691851,grid.4691.a,
344,346,Massey University,38.9,39.7,44.6,36.1,92.0,44.5,22.3,/universities/massey-university,New Zealand,massey-university,http://www.wikidata.org/entity/Q1134606,grid.148374.d,
345,347,Pontificia Universidad Javeriana,38.8,55.2,77.8,37.5,10.2,4.9,2.9,/universities/pontificia-universidad-javeriana,Colombia,pontificia-universidad-javeriana,http://www.wikidata.org/entity/Q1517478,grid.41312.35,
346,=348,Universität Bremen,38.5,41.2,36.8,55.2,38.3,35.3,17.7,/universities/universitat-bremen,Germany,universitat-bremen,http://www.wikidata.org/entity/Q500692,grid.7704.4,
347,=348,Iowa State University,38.5,32.2,22.6,28.4,41.7,33.2,69.1,/universities/iowa-state-university,United States,iowa-state-university,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
348,350,James Cook University,38.4,19.8,38.9,37.2,92.4,46.1,60.8,/universities/james-cook-university,Australia,james-cook-university,http://www.wikidata.org/entity/Q536512,grid.1011.1,
349,351,University of Coimbra,38.3,51.0,39.7,27.7,22.6,32.4,28.0,/universities/university-coimbra,Portugal,university-coimbra,http://www.wikidata.org/entity/Q368643,grid.8051.c,
350,=352,University of Florence,38.1,55.9,19.2,22.9,9.4,18.4,38.7,/universities/university-florence,Italy,university-florence,http://www.wikidata.org/entity/Q820887,grid.8404.8,
351,=352,Heriot-Watt University,38.1,20.8,59.9,41.5,94.9,99.6,28.6,/universities/heriot-watt-university,United Kingdom,heriot-watt-university,http://www.wikidata.org/entity/Q1610024,grid.9531.e,
352,=352,"Stony Brook University, State University of New York",38.1,24.9,8.8,50.2,22.1,73.7,61.5,/universities/stony-brook-university-state-university-new-york,United States,stony-brook-university-state-university-new-york,http://www.wikidata.org/entity/Q969850,grid.36425.36,
353,=355,Universidad Carlos III de Madrid (UC3M),38.0,45.0,61.9,49.5,20.4,25.2,7.7,/universities/universidad-carlos-iii-de-madrid-uc3m,Spain,universidad-carlos-iii-de-madrid-uc3m,http://www.wikidata.org/entity/Q1247135,grid.7840.b,
354,=355,Virginia Polytechnic Institute and State University,38.0,38.2,43.8,37.5,26.2,35.0,38.5,/universities/virginia-polytechnic-institute-state-university,United States,virginia-polytechnic-institute-state-university,http://www.wikidata.org/entity/Q65379,grid.438526.e,
355,=355,Ewha Womans University,38.0,35.2,33.4,70.0,17.3,43.6,17.2,/universities/ewha-womans-university,South Korea,ewha-womans-university,http://www.wikidata.org/entity/Q41114,grid.255649.9,
356,=355,Brunel University London,38.0,24.7,38.8,30.6,95.7,98.0,41.9,/universities/brunel-university-london,United Kingdom,brunel-university-london,http://www.wikidata.org/entity/Q932411,grid.7728.a,
357,359,Rensselaer Polytechnic Institute,37.7,18.0,26.7,33.7,11.9,49.6,89.4,/universities/rensselaer-polytechnic-institute,United States,rensselaer-polytechnic-institute,http://www.wikidata.org/entity/Q49211,grid.33647.35,
358,=360,The American University in Cairo,37.5,35.2,68.2,50.5,95.9,15.8,4.2,/universities/american-university-cairo,Egypt,american-university-cairo,http://www.wikidata.org/entity/Q469476,grid.252119.c,
359,362,Tampere University of Technology ,37.4,20.9,27.8,81.7,90.3,35.1,17.7,/universities/tampere-university-technology,,tampere-university-technology,http://www.wikidata.org/entity/Q277664,grid.6986.1,
360,=363,University of Bordeaux,37.3,45.5,29.2,20.2,21.5,30.9,47.2,/universities/university-bordeaux,France,university-bordeaux,http://www.wikidata.org/entity/Q13344,grid.412041.2,
361,=363,Aalborg University,37.3,35.8,58.2,33.3,72.0,45.3,22.9,/universities/aalborg-university,Denmark,aalborg-university,http://www.wikidata.org/entity/Q601956,grid.5117.2,
362,365,Politecnico di Torino,37.1,45.5,63.2,8.1,2.9,53.4,40.3,/universities/politecnico-di-torino,Italy,politecnico-di-torino,http://www.wikidata.org/entity/Q392897,grid.4800.c,
363,366,Dublin City University,37.0,25.4,49.2,48.9,82.0,63.9,23.7,/universities/dublin-city-university,Ireland,dublin-city-university,http://www.wikidata.org/entity/Q1202897,grid.15596.3e,
364,=367,University of the Philippines,36.9,54.0,62.4,40.1,2.8,2.6,3.4,/universities/university-philippines,Philippines,university-philippines,http://www.wikidata.org/entity/Q746592,grid.443239.b,
365,=367,Tilburg University,36.9,38.9,41.5,20.3,85.4,30.9,36.3,/universities/tilburg-university,Netherlands,tilburg-university,http://www.wikidata.org/entity/Q595668,grid.12295.3d,
366,=367,"Université Paris-Dauphine, Université PSL",36.9,38.9,85.7,22.9,47.2,82.6,7.9,/universities/universite-paris-dauphine-universite-psl,France,universite-paris-dauphine-universite-psl,,grid.11024.36,103.0
367,370,University of Essex,36.8,37.8,24.6,23.3,97.6,98.8,23.5,/universities/university-essex,United Kingdom,university-essex,http://www.wikidata.org/entity/Q1075104,grid.8356.8,
368,=371,Jagiellonian University,36.6,44.3,52.0,53.3,6.1,10.2,10.4,/universities/jagiellonian-university,Poland,jagiellonian-university,http://www.wikidata.org/entity/Q189441,grid.5522.0,
369,=371,Università degli Studi di Pavia,36.6,40.3,24.1,16.0,4.5,15.0,68.9,/universities/universita-degli-studi-di-pavia,Italy,universita-degli-studi-di-pavia,http://www.wikidata.org/entity/Q219317,grid.8982.b,
370,=371,National Taiwan University of Science and Technology (Taiwan Tech),36.6,30.6,29.6,68.2,23.7,24.9,26.1,/universities/national-taiwan-university-science-technology-taiwan-tech,Taiwan,national-taiwan-university-science-technology-taiwan-tech,http://www.wikidata.org/entity/Q699543,grid.45907.3f,
371,=371,University of Kansas,36.6,22.9,23.2,74.0,21.3,25.8,39.2,/universities/university-kansas,United States,university-kansas,http://www.wikidata.org/entity/Q52413,grid.266515.3,
372,375,University of Mississippi,36.5,7.9,0.0,88.8,10.2,22.0,69.4,/universities/university-mississippi,United States,university-mississippi,http://www.wikidata.org/entity/Q1138384,grid.251313.7,
373,376,Universiti Putra Malaysia (UPM),36.4,45.7,36.4,43.2,31.3,44.8,9.8,/universities/universiti-putra-malaysia-upm,Malaysia,universiti-putra-malaysia-upm,http://www.wikidata.org/entity/Q1458579,grid.11142.37,
374,=377,Università Cattolica del Sacro Cuore,36.2,37.7,65.1,27.5,34.6,23.0,30.7,/universities/universita-cattolica-del-sacro-cuore,Italy,universita-cattolica-del-sacro-cuore,http://www.wikidata.org/entity/Q229022,grid.8142.f,
375,=377,University of Texas Dallas,36.2,21.7,22.5,15.5,14.6,65.0,90.5,/universities/university-texas-dallas,United States,university-texas-dallas,http://www.wikidata.org/entity/Q1781394,grid.267323.1,
376,=379,University of Tartu,36.1,37.9,30.9,56.0,24.5,9.4,24.5,/universities/university-tartu,Estonia,university-tartu,http://www.wikidata.org/entity/Q204181,grid.10939.32,
377,=379,Washington State University,36.1,36.5,24.2,34.6,69.7,18.9,38.4,/universities/washington-state-university,United States,washington-state-university,http://www.wikidata.org/entity/Q597236,grid.30064.31,
378,=379,Oxford Brookes University,36.1,36.3,71.0,24.6,63.0,82.9,11.0,/universities/oxford-brookes-university,United Kingdom,oxford-brookes-university,http://www.wikidata.org/entity/Q132478,grid.7628.b,
379,=379,Taipei Medical University (TMU),36.1,22.5,25.0,62.3,26.6,18.2,49.3,/universities/taipei-medical-university-tmu,Taiwan,taipei-medical-university-tmu,http://www.wikidata.org/entity/Q701818,grid.412896.0,
380,=379,Xi’an Jiaotong University,36.1,33.5,46.2,62.9,13.5,12.8,20.5,/universities/xian-jiaotong-university,China,xian-jiaotong-university,http://www.wikidata.org/entity/Q981237,grid.43169.39,
381,384,Sogang University,36.0,33.3,53.9,59.3,20.3,34.4,13.0,/universities/sogang-university,South Korea,sogang-university,http://www.wikidata.org/entity/Q374457,grid.263736.5,
382,=385,Universidad Politécnica de Madrid,35.9,34.8,45.8,62.4,3.0,54.4,9.6,/universities/universidad-politecnica-de-madrid,Spain,universidad-politecnica-de-madrid,http://www.wikidata.org/entity/Q25864,grid.5690.a,
383,=385,United Arab Emirates University,35.9,32.4,28.1,39.7,100.0,85.1,14.5,/universities/united-arab-emirates-university,United Arab Emirates,united-arab-emirates-university,http://www.wikidata.org/entity/Q1544739,grid.43519.3a,
384,=385,University of Tampere,35.9,33.0,22.0,60.7,25.4,9.1,32.8,/universities/university-tampere,Finland,university-tampere,http://www.wikidata.org/entity/Q1544881,grid.5509.9,
385,=388,Ruhr-Universität Bochum,35.8,38.4,38.9,27.4,40.5,40.9,34.5,/universities/ruhr-universitat-bochum,Germany,ruhr-universitat-bochum,http://www.wikidata.org/entity/Q309948,grid.5570.7,
386,=388,North Carolina State University,35.8,30.4,39.4,27.4,5.9,30.0,61.9,/universities/north-carolina-state-university,United States,north-carolina-state-university,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,
387,=390,Stellenbosch University,35.6,43.8,40.4,19.8,26.7,21.8,38.0,/universities/stellenbosch-university,South Africa,stellenbosch-university,http://www.wikidata.org/entity/Q1066492,grid.11956.3a,
388,=390,American University of Sharjah,35.6,29.5,61.3,29.1,100.0,100.0,8.6,/universities/american-university-sharjah,United Arab Emirates,american-university-sharjah,http://www.wikidata.org/entity/Q4115992,grid.411365.4,
389,=390,Aston University,35.6,23.4,56.0,26.3,92.8,93.6,29.8,/universities/aston-university,United Kingdom,aston-university,http://www.wikidata.org/entity/Q750066,grid.7273.1,
390,393,Tongji University,35.5,39.6,55.5,44.7,23.1,15.8,15.8,/universities/tongji-university,China,tongji-university,http://www.wikidata.org/entity/Q16947,grid.24516.34,
391,394,University of Turin,35.2,45.5,23.8,11.0,6.7,16.9,56.0,/universities/university-turin,Italy,university-turin,http://www.wikidata.org/entity/Q499911,grid.7605.4,
392,395,Universität Regensburg,35.0,22.1,23.6,49.9,44.1,18.6,52.8,/universities/universitat-regensburg,Germany,universitat-regensburg,http://www.wikidata.org/entity/Q574571,grid.7727.5,
393,396,Christian-Albrechts-University zu Kiel,34.9,26.9,29.0,23.4,32.7,21.3,68.9,/universities/christian-albrechts-university-zu-kiel,Germany,christian-albrechts-university-zu-kiel,http://www.wikidata.org/entity/Q156737,grid.9764.c,
394,=397,Universität Jena,34.8,31.3,23.9,56.3,11.0,23.1,34.2,/universities/universitat-jena,Germany,universitat-jena,http://www.wikidata.org/entity/Q154561,grid.9613.d,
395,=397,University of New Mexico,34.8,24.5,25.2,65.6,2.7,6.7,44.2,/universities/university-new-mexico,United States,university-new-mexico,http://www.wikidata.org/entity/Q1190812,grid.266832.b,
396,=399,Bilkent University,34.7,38.9,50.7,33.3,61.4,6.4,19.9,/universities/bilkent-university,Turkey,bilkent-university,http://www.wikidata.org/entity/Q861904,grid.18376.3b,
397,=399,Bogaziçi Üniversitesi,34.7,36.0,60.3,0.0,31.7,0.0,37.3,/universities/bogazici-universitesi,Turkey,bogazici-universitesi,http://www.wikidata.org/entity/Q896267,grid.11220.30,
398,=399,Moscow State Institute of International Relations (MGIMO University),34.7,0.0,47.4,97.4,0.0,48.5,0.0,/universities/moscow-state-institute-international-relations-mgimo-university,Russia,moscow-state-institute-international-relations-mgimo-university,http://www.wikidata.org/entity/Q322964,grid.446171.1,
399,=399,Moscow State Institute of International Relations (MGIMO University),34.7,0.0,47.4,97.4,0.0,48.5,0.0,/universities/moscow-state-institute-international-relations-mgimo-university,Russia,moscow-state-institute-international-relations-mgimo-university,http://www.wikidata.org/entity/Q322964,grid.445986.2,
400,=399,Northeastern University,34.7,24.0,38.0,36.7,10.2,85.4,45.7,/universities/northeastern-university,United States,northeastern-university,http://www.wikidata.org/entity/Q37548,grid.261112.7,
401,401-410,Université Claude Bernard Lyon 1,34.6,45.7,0.0,0.0,0.0,0.0,39.7,/universities/universite-claude-bernard-lyon-1,France,universite-claude-bernard-lyon-1,http://www.wikidata.org/entity/Q4032,grid.7849.2,
402,401-410,Middle East Technical University,34.2,45.0,63.5,0.0,0.0,0.0,0.0,/universities/middle-east-technical-university,Turkey,middle-east-technical-university,http://www.wikidata.org/entity/Q756126,grid.6935.9,
403,401-410,Institut National des Sciences Appliquées de Lyon (INSA),34.3,0.0,70.3,55.7,38.6,93.5,0.0,/universities/institut-national-des-sciences-appliquees-de-lyon-insa,France,institut-national-des-sciences-appliquees-de-lyon-insa,http://www.wikidata.org/entity/Q1633859,grid.15399.37,
404,401-410,Instituto Tecnológico de Buenos Aires (ITBA),34.0,0.0,55.5,91.9,0.0,0.0,0.0,/universities/instituto-tecnologico-de-buenos-aires-itba,Argentina,instituto-tecnologico-de-buenos-aires-itba,http://www.wikidata.org/entity/Q3068593,grid.441574.7,
405,401-410,La Trobe University,34.0,0.0,48.4,0.0,91.0,90.2,0.0,/universities/la-trobe-university,Australia,la-trobe-university,http://www.wikidata.org/entity/Q1478723,grid.1018.8,
406,401-410,National Central University,34.3,0.0,0.0,47.1,0.0,0.0,43.4,/universities/national-central-university,Taiwan,national-central-university,http://www.wikidata.org/entity/Q714891,grid.37589.30,
407,401-410,Pontificia Universidad Católica Argentina,34.0,0.0,68.4,61.7,0.0,0.0,0.0,/universities/pontificia-universidad-catolica-argentina,Argentina,pontificia-universidad-catolica-argentina,http://www.wikidata.org/entity/Q973767,grid.412525.5,
408,401-410,University of Connecticut,34.3,0.0,0.0,0.0,85.8,0.0,64.8,/universities/university-connecticut,United States,university-connecticut,http://www.wikidata.org/entity/Q49206,grid.63054.34,
409,401-410,University of Tasmania,34.6,0.0,0.0,0.0,70.8,72.6,37.7,/universities/university-tasmania,Australia,university-tasmania,http://www.wikidata.org/entity/Q962011,grid.1009.8,
410,401-410,University of Waikato,34.5,0.0,59.5,0.0,96.4,77.0,0.0,/universities/university-waikato,New Zealand,university-waikato,http://www.wikidata.org/entity/Q606140,grid.49481.30,
411,411-420,National Taiwan Normal University,33.4,41.0,0.0,44.7,0.0,37.9,0.0,/universities/national-taiwan-normal-university,Taiwan,national-taiwan-normal-university,http://www.wikidata.org/entity/Q706712,grid.412090.e,
412,411-420,Karl-Franzens-Universitaet Graz,33.9,41.0,0.0,0.0,59.1,37.4,0.0,/universities/karl-franzens-universitaet-graz,Austria,karl-franzens-universitaet-graz,http://www.wikidata.org/entity/Q622683,grid.5110.5,
413,411-420,University of Trento,33.7,37.8,0.0,0.0,29.5,0.0,61.1,/universities/university-trento,Italy,university-trento,http://www.wikidata.org/entity/Q930528,grid.11696.39,
414,411-420,Czech Technical University in Prague,33.2,34.7,66.1,0.0,0.0,0.0,0.0,/universities/czech-technical-university-prague,Czech Republic,czech-technical-university-prague,http://www.wikidata.org/entity/Q1329478,grid.6652.7,
415,411-420,Lincoln University ,33.2,0.0,0.0,83.0,0.0,92.0,0.0,/universities/lincoln-university,,lincoln-university,http://www.wikidata.org/entity/Q1048626,grid.16488.33,
