,Rank,Name,score_list,Academic_reputation,Employer_reputation,Faculty_Student,International_Faculty,International_Students,Citations,href,location,QS_World_University_ID,item,GRID_ID,fuzz
282,284,University of Technology Sydney,39.98,41.6,69.3,21.8,93.4,88.6,12.7,/universities/university-technology-sydney,Australia,university-technology-sydney,http://www.wikidata.org/entity/Q1145731,grid.117476.2,
283,285,National Yang Ming University,39.95,17.1,25.4,98.5,12.3,11.4,46.4,/universities/national-yang-ming-university,Taiwan,national-yang-ming-university,http://www.wikidata.org/entity/Q718328,grid.260770.4,
284,286,Charles University,39.87,51.5,36.6,43.1,13.6,47.8,17.6,/universities/charles-university,Czech Republic,charles-university,http://www.wikidata.org/entity/Q31519,grid.4491.8,
285,287,National University of Ireland Galway,39.85,32.6,43.8,51.5,93.6,59.3,20.4,/universities/national-university-ireland-galway,Ireland,national-university-ireland-galway,http://www.wikidata.org/entity/Q644478,grid.6142.1,
286,288,Technische Universität Dresden,39.7,42.8,39.4,38.7,29.1,33.7,36.8,/universities/technische-universitat-dresden,Germany,technische-universitat-dresden,http://www.wikidata.org/entity/Q158158,grid.4488.0,
287,289,Norwegian University of Science And Technology,39.67,37.8,29.8,46.4,61.0,29.6,36.8,/universities/norwegian-university-science-technology,Norway,norwegian-university-science-technology,http://www.wikidata.org/entity/Q314536,grid.5947.f,
288,290,University of Massachusetts Amherst,39.43,48.0,27.7,26.2,12.2,15.0,52.3,/universities/university-massachusetts-amherst,United States,university-massachusetts-amherst,http://www.wikidata.org/entity/Q15142,grid.266683.f,
289,291,North Carolina State University,39.4,32.4,40.4,27.9,10.5,26.8,72.8,/universities/north-carolina-state-university,United States,north-carolina-state-university,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,
290,292,Julius-Maximilians-Universität Würzburg,39.34,26.2,17.1,51.0,35.6,16.7,69.7,/universities/julius-maximilians-universitat-wurzburg,Germany,julius-maximilians-universitat-wurzburg,http://www.wikidata.org/entity/Q161976,grid.8379.5,
291,293,University of South Australia,39.26,38.3,49.9,36.3,100.0,75.8,12.5,/universities/university-south-australia,Australia,university-south-australia,http://www.wikidata.org/entity/Q15576,grid.1026.5,
292,294,SOAS University of London,39.14,39.1,26.5,49.4,99.8,100.0,2.9,/universities/soas-university-london,United Kingdom,soas-university-london,http://www.wikidata.org/entity/Q220144,grid.22631.34,
293,295,Kobe University,39.13,38.2,43.6,62.2,8.9,16.5,26.9,/universities/kobe-university,Japan,kobe-university,http://www.wikidata.org/entity/Q1192597,grid.31432.37,
294,296,Rensselaer Polytechnic Institute,39.07,21.4,25.3,34.4,11.5,44.1,89.6,/universities/rensselaer-polytechnic-institute,United States,rensselaer-polytechnic-institute,http://www.wikidata.org/entity/Q49211,grid.33647.35,
295,297,Umea University,39.01,32.8,18.4,51.0,69.0,6.0,48.5,/universities/umea-university,Sweden,umea-university,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
296,298,Università di Padova,38.99,53.5,30.3,17.0,3.7,11.1,50.1,/universities/universita-di-padova,Italy,universita-di-padova,http://www.wikidata.org/entity/Q193510,grid.5608.b,
297,299,University of Victoria (UVIC),38.93,30.6,28.9,14.6,91.3,27.5,72.7,/universities/university-victoria-uvic,Canada,university-victoria-uvic,,grid.143640.4,103.0
298,300,"Stony Brook University, State University of New York",38.91,29.3,3.9,41.9,53.6,54.2,63.2,/universities/stony-brook-university-state-university-new-york,United States,stony-brook-university-state-university-new-york,http://www.wikidata.org/entity/Q969850,grid.36425.36,
299,301,Ecole des Ponts ParisTech,38.9,17.6,51.3,100.0,30.9,76.7,4.8,/universities/ecole-des-ponts-paristech,France,ecole-des-ponts-paristech,http://www.wikidata.org/entity/Q273523,grid.424447.5,
300,302,University of Eastern Finland,38.87,19.8,26.5,79.4,31.9,12.3,49.1,/universities/university-eastern-finland,Finland,university-eastern-finland,http://www.wikidata.org/entity/Q2093139,grid.9668.1,
301,303,"University of California, Riverside",38.61,30.0,12.9,19.1,52.6,35.2,83.6,/universities/university-california-riverside,United States,university-california-riverside,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
302,304,University of Tromsø The Arctic University of Norway,38.53,20.4,5.8,98.6,44.7,31.3,29.4,/universities/university-tromso-arctic-university-norway,Norway,university-tromso-arctic-university-norway,http://www.wikidata.org/entity/Q279724,grid.10919.30,
303,305,Pontificia Universidad Católica Argentina,38.52,48.2,58.8,56.6,0.0,28.2,1.2,/universities/pontificia-universidad-catolica-argentina,Argentina,pontificia-universidad-catolica-argentina,http://www.wikidata.org/entity/Q973767,grid.412525.5,
304,=306,Instituto Tecnológico y de Estudios Superiores de Monterrey,38.51,41.0,74.9,52.1,34.8,29.7,2.9,/universities/instituto-tecnologico-y-de-estudios-superiores-de-monterrey,Mexico,instituto-tecnologico-y-de-estudios-superiores-de-monterrey,http://www.wikidata.org/entity/Q1343885,grid.419886.a,
305,=306,University of Bordeaux,38.51,32.0,27.7,52.7,36.0,54.6,37.4,/universities/university-bordeaux,France,university-bordeaux,http://www.wikidata.org/entity/Q13344,grid.412041.2,
306,308,Massey University,38.19,41.8,36.4,32.5,95.5,41.0,20.6,/universities/massey-university,New Zealand,massey-university,http://www.wikidata.org/entity/Q1134606,grid.148374.d,
307,=309,University of Jyväskylä,38.16,30.0,23.1,92.6,31.9,11.3,13.9,/universities/university-jyvaskyla,Finland,university-jyvaskyla,http://www.wikidata.org/entity/Q578326,grid.9681.6,
308,=309,Tulane University,38.16,19.3,21.5,66.2,23.4,33.8,59.0,/universities/tulane-university,United States,tulane-university,http://www.wikidata.org/entity/Q1193547,grid.265219.b,
309,311,"University of California, Santa Cruz",38.1,39.1,0.0,18.2,3.8,4.5,90.1,/universities/university-california-santa-cruz,United States,university-california-santa-cruz,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
310,312,Indian Institute of Technology Madras (IITM),38.09,40.0,73.0,30.9,2.1,1.2,40.3,/universities/indian-institute-technology-madras-iitm,India,indian-institute-technology-madras-iitm,http://www.wikidata.org/entity/Q858662,grid.417969.4,
311,313,University at Buffalo SUNY,38.06,29.9,8.2,18.7,9.2,68.3,86.4,/universities/university-buffalo-suny,United States,university-buffalo-suny,http://www.wikidata.org/entity/Q681025,grid.273335.3,
312,314,University of Pisa,37.84,52.7,27.4,7.7,12.7,10.4,54.7,/universities/university-pisa,Italy,university-pisa,http://www.wikidata.org/entity/Q645663,grid.5395.a,
313,315,Université Paris Descartes,37.64,32.1,20.3,26.5,7.5,75.9,64.6,/universities/universite-paris-descartes,France,universite-paris-descartes,http://www.wikidata.org/entity/Q1155944,grid.10992.33,
314,316,Johannes Gutenberg Universität Mainz,37.58,37.4,18.0,13.0,34.6,39.0,70.8,/universities/johannes-gutenberg-universitat-mainz,Germany,johannes-gutenberg-universitat-mainz,http://www.wikidata.org/entity/Q161982,grid.5802.f,
315,317,Wake Forest University,37.36,5.5,0.0,99.7,13.0,15.9,67.0,/universities/wake-forest-university,United States,wake-forest-university,http://www.wikidata.org/entity/Q392667,grid.241167.7,
316,318,University of Southern Denmark,37.28,25.8,27.5,57.3,49.4,61.2,34.2,/universities/university-southern-denmark,Denmark,university-southern-denmark,http://www.wikidata.org/entity/Q2166335,grid.10825.3e,
317,319,Iowa State University,37.24,30.2,28.4,29.6,42.4,37.3,60.2,/universities/iowa-state-university,United States,iowa-state-university,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
318,320,Universität  Leipzig,36.65,37.0,19.9,16.4,14.6,31.9,69.4,/universities/universitat-leipzig,Germany,universitat-leipzig,http://www.wikidata.org/entity/Q154804,grid.9647.c,
319,321,University of Essex,36.63,34.0,16.7,32.2,98.2,99.5,23.3,/universities/university-essex,United Kingdom,university-essex,http://www.wikidata.org/entity/Q1075104,grid.8356.8,
320,322,Tokyo University of Science,36.3,40.5,27.5,6.7,0.0,2.5,77.6,/universities/tokyo-university-science,Japan,tokyo-university-science,http://www.wikidata.org/entity/Q1069994,grid.143643.7,
321,323,Taipei Medical University (TMU),36.28,28.9,23.5,47.9,30.5,17.5,50.1,/universities/taipei-medical-university-tmu,Taiwan,taipei-medical-university-tmu,http://www.wikidata.org/entity/Q701818,grid.412896.0,
322,=324,Dublin City University,35.97,23.8,62.9,41.0,86.1,64.2,20.4,/universities/dublin-city-university,Ireland,dublin-city-university,http://www.wikidata.org/entity/Q1202897,grid.15596.3e,
323,=324,Université Laval,35.97,32.7,18.6,22.8,23.9,40.2,64.5,/universities/universite-laval,Canada,universite-laval,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,
324,326,Universiti Sains Malaysia (USM),35.9,52.5,29.7,28.0,26.3,53.1,10.0,/universities/universiti-sains-malaysia-usm,Malaysia,universiti-sains-malaysia-usm,http://www.wikidata.org/entity/Q1973130,grid.11875.3a,
325,=327,Universidad Austral,35.89,26.4,47.3,89.6,9.7,23.8,3.2,/universities/universidad-austral,Argentina,universidad-austral,http://www.wikidata.org/entity/Q4823399,grid.412850.a,
326,=327,"City, University of London",35.89,31.3,54.5,28.2,83.6,97.6,14.3,/universities/city-university-london,United Kingdom,city-university-london,http://www.wikidata.org/entity/Q1094046,grid.28577.3f,
327,329,Boston College,35.84,32.0,39.1,30.1,91.2,54.1,27.4,/universities/boston-college,United States,boston-college,http://www.wikidata.org/entity/Q49118,grid.208226.c,
328,330,Arizona State University,35.73,47.2,26.1,13.1,13.2,18.3,48.4,/universities/arizona-state-university,United States,arizona-state-university,http://www.wikidata.org/entity/Q670897,grid.215654.1,
329,331,Brunel University London,35.62,25.2,47.6,24.1,94.6,87.7,32.4,/universities/brunel-university-london,United Kingdom,brunel-university-london,http://www.wikidata.org/entity/Q932411,grid.7728.a,
330,332,Brandeis University,35.53,20.5,13.4,38.0,20.8,74.9,66.2,/universities/brandeis-university,United States,brandeis-university,http://www.wikidata.org/entity/Q49119,grid.253264.4,
331,333,Universidade Federal do Rio de Janeiro,35.39,52.4,22.9,40.4,7.8,3.9,15.6,/universities/universidade-federal-do-rio-de-janeiro,Brazil,universidade-federal-do-rio-de-janeiro,http://www.wikidata.org/entity/Q586904,grid.8536.8,
332,334,King Abdulaziz University (KAU),35.38,38.6,19.8,57.1,72.7,44.2,1.7,/universities/king-abdulaziz-university-kau,Saudi Arabia,king-abdulaziz-university-kau,http://www.wikidata.org/entity/Q1795928,grid.412125.1,
333,335,Universidad de los Andes,35.36,49.9,56.3,26.9,38.3,5.1,9.3,/universities/universidad-de-los-andes,Colombia,universidad-de-los-andes,http://www.wikidata.org/entity/Q1569421,grid.7247.6,
334,336,"University of Rome ""Tor Vergata""",35.31,49.7,23.0,9.3,3.2,13.8,50.3,/universities/university-rome-tor-vergata,Italy,university-rome-tor-vergata,http://www.wikidata.org/entity/Q1031803,grid.6530.0,
335,337,Virginia Polytechnic Institute and State University,35.2,37.5,40.2,34.1,25.8,21.9,33.1,/universities/virginia-polytechnic-institute-state-university,United States,virginia-polytechnic-institute-state-university,http://www.wikidata.org/entity/Q65379,grid.438526.e,
336,338,Ruhr-Universität Bochum,35.17,33.4,27.4,39.4,40.6,52.1,31.0,/universities/ruhr-universitat-bochum,Germany,ruhr-universitat-bochum,http://www.wikidata.org/entity/Q309948,grid.5570.7,
337,339,George Washington University,35.14,37.1,34.6,36.2,2.5,35.1,36.8,/universities/george-washington-university,United States,george-washington-university,http://www.wikidata.org/entity/Q432637,grid.253615.6,
338,340,Linköping University,35.03,34.0,36.6,38.0,38.4,10.6,36.8,/universities/linkoping-university,Sweden,linkoping-university,http://www.wikidata.org/entity/Q782600,grid.5640.7,
339,341,Ewha Womans University,34.94,40.1,29.2,50.0,21.6,33.8,14.3,/universities/ewha-womans-university,South Korea,ewha-womans-university,http://www.wikidata.org/entity/Q41114,grid.255649.9,
340,342,Flinders University,34.8,27.7,24.8,67.1,13.8,63.9,17.9,/universities/flinders-university,Australia,flinders-university,http://www.wikidata.org/entity/Q15575,grid.1014.4,
341,343,Universidad Carlos III de Madrid (UC3M),34.58,38.1,44.1,49.1,47.4,27.0,5.2,/universities/universidad-carlos-iii-de-madrid-uc3m,Spain,universidad-carlos-iii-de-madrid-uc3m,http://www.wikidata.org/entity/Q1247135,grid.7840.b,
342,344,"Université Paris-Dauphine, Université PSL",34.57,33.6,88.6,22.6,34.3,92.5,5.3,/universities/universite-paris-dauphine-universite-psl,France,universite-paris-dauphine-universite-psl,,grid.11024.36,103.0
343,345,Aston University,34.52,21.3,65.5,24.5,94.4,93.9,23.9,/universities/aston-university,United Kingdom,aston-university,http://www.wikidata.org/entity/Q750066,grid.7273.1,
344,=346,Universität Bremen,34.46,37.8,22.9,43.6,20.5,39.6,24.9,/universities/universitat-bremen,Germany,universitat-bremen,http://www.wikidata.org/entity/Q500692,grid.7704.4,
345,=346,Université Claude Bernard Lyon 1,34.46,38.7,28.9,27.2,10.1,41.1,38.7,/universities/universite-claude-bernard-lyon-1,France,universite-claude-bernard-lyon-1,http://www.wikidata.org/entity/Q4032,grid.7849.2,
346,348,University of the Philippines,34.45,49.2,63.2,37.3,1.0,2.7,2.3,/universities/university-philippines,Philippines,university-philippines,http://www.wikidata.org/entity/Q746592,grid.443239.b,
347,349,Indian Institute of Technology Kharagpur (IIT-KGP),34.43,34.6,42.3,32.7,0.0,1.1,47.1,/universities/indian-institute-technology-kharagpur-iit-kgp,India,indian-institute-technology-kharagpur-iit-kgp,http://www.wikidata.org/entity/Q1661243,grid.429017.9,
348,350,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),34.33,34.0,21.9,64.7,14.1,43.7,11.8,/universities/universitat-politecnica-de-catalunya-barcelonatech-upc,Spain,universitat-politecnica-de-catalunya-barcelonatech-upc,,grid.6835.8,103.0
349,351,Université Paul Sabatier Toulouse III,34.15,40.0,0.0,54.3,30.9,32.7,18.8,/universities/universite-paul-sabatier-toulouse-iii,France,universite-paul-sabatier-toulouse-iii,http://www.wikidata.org/entity/Q1273188,grid.15781.3a,
350,=352,Aalborg University,34.13,26.6,43.6,42.1,73.6,47.3,21.6,/universities/aalborg-university,Denmark,aalborg-university,http://www.wikidata.org/entity/Q601956,grid.5117.2,
351,=352,Bauman Moscow State Technical University,34.13,22.2,42.7,99.9,1.0,8.1,1.0,/universities/bauman-moscow-state-technical-university,Russia,bauman-moscow-state-technical-university,http://www.wikidata.org/entity/Q1472245,grid.61569.3d,
352,354,HUFS - Hankuk (Korea) University of Foreign Studies ,34.12,19.6,70.3,71.0,51.0,36.2,1.7,/universities/hufs-hankuk-korea-university-foreign-studies,,hufs-hankuk-korea-university-foreign-studies,http://www.wikidata.org/entity/Q208736,grid.440932.8,
353,355,University Duesseldorf,34.11,20.0,22.7,39.8,8.5,39.3,65.7,/universities/university-duesseldorf,Germany,university-duesseldorf,http://www.wikidata.org/entity/Q317032,grid.411327.2,
354,356,Washington State University,33.95,32.0,28.0,32.2,72.6,20.3,34.6,/universities/washington-state-university,United States,washington-state-university,http://www.wikidata.org/entity/Q597236,grid.30064.31,
355,357,University of Tasmania,33.75,27.7,27.4,38.3,51.9,87.8,24.7,/universities/university-tasmania,Australia,university-tasmania,http://www.wikidata.org/entity/Q962011,grid.1009.8,
356,358,Universiti Teknologi Malaysia ,33.65,34.1,29.7,58.7,17.1,72.1,2.5,/universities/universiti-teknologi-malaysia,,universiti-teknologi-malaysia,http://www.wikidata.org/entity/Q24401,grid.410877.d,
357,359,University of Navarra,33.64,22.2,35.3,60.1,27.5,51.1,24.7,/universities/university-navarra,Spain,university-navarra,http://www.wikidata.org/entity/Q926068,grid.5924.a,
358,360,Universiti Putra Malaysia (UPM),33.62,41.4,29.3,50.4,17.4,40.0,4.2,/universities/universiti-putra-malaysia-upm,Malaysia,universiti-putra-malaysia-upm,http://www.wikidata.org/entity/Q1458579,grid.11142.37,
359,361,Xi’an Jiaotong University,33.52,29.9,40.6,69.8,6.9,10.2,11.7,/universities/xian-jiaotong-university,China,xian-jiaotong-university,http://www.wikidata.org/entity/Q981237,grid.43169.39,
360,362,James Cook University,33.49,21.7,23.4,30.4,93.8,50.4,44.2,/universities/james-cook-university,Australia,james-cook-university,http://www.wikidata.org/entity/Q536512,grid.1011.1,
361,363,University of Witwatersrand,33.29,37.2,30.6,19.3,74.6,28.9,29.9,/universities/university-witwatersrand,South Africa,university-witwatersrand,http://www.wikidata.org/entity/Q534643,grid.11951.3d,
362,364,Universität des Saarlandes,33.28,22.4,0.0,34.7,45.6,60.8,58.6,/universities/universitat-des-saarlandes,Germany,universitat-des-saarlandes,http://www.wikidata.org/entity/Q700758,grid.11749.3a,
363,365,Colorado State University,33.22,24.7,36.8,11.9,6.4,9.7,80.7,/universities/colorado-state-university,United States,colorado-state-university,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
364,366,University of Connecticut,33.14,20.5,20.3,31.5,59.3,18.2,62.0,/universities/university-connecticut,United States,university-connecticut,http://www.wikidata.org/entity/Q49206,grid.63054.34,
365,367,Moscow State Institute of International Relations (MGIMO University),33.03,16.0,32.3,98.4,7.3,56.4,1.0,/universities/moscow-state-institute-international-relations-mgimo-university,Russia,moscow-state-institute-international-relations-mgimo-university,http://www.wikidata.org/entity/Q322964,grid.446171.1,
366,367,Moscow State Institute of International Relations (MGIMO University),33.03,16.0,32.3,98.4,7.3,56.4,1.0,/universities/moscow-state-institute-international-relations-mgimo-university,Russia,moscow-state-institute-international-relations-mgimo-university,http://www.wikidata.org/entity/Q322964,grid.445986.2,
367,368,Griffith University,33.01,29.6,39.8,23.3,89.9,90.8,15.8,/universities/griffith-university,Australia,griffith-university,http://www.wikidata.org/entity/Q1202292,grid.1022.1,
368,369,L.N. Gumilyov Eurasian National University (ENU),32.99,24.3,17.7,99.3,15.3,6.9,1.0,/universities/ln-gumilyov-eurasian-national-university-enu,Kazakhstan,ln-gumilyov-eurasian-national-university-enu,http://www.wikidata.org/entity/Q127745,grid.55380.3b,
369,370,United Arab Emirates University,32.96,29.1,23.8,35.9,100.0,87.0,10.4,/universities/united-arab-emirates-university,United Arab Emirates,united-arab-emirates-university,http://www.wikidata.org/entity/Q1544739,grid.43519.3a,
370,371,Novosibirsk State University,32.94,26.7,22.6,89.1,4.1,16.9,4.0,/universities/novosibirsk-state-university,Russia,novosibirsk-state-university,http://www.wikidata.org/entity/Q1637997,grid.4605.7,
371,372,Universität Regensburg,32.91,19.1,16.9,60.2,34.6,14.4,43.8,/universities/universitat-regensburg,Germany,universitat-regensburg,http://www.wikidata.org/entity/Q574571,grid.7727.5,
372,373,Karl-Franzens-Universitaet Graz,32.87,40.2,18.1,16.2,59.0,32.8,34.1,/universities/karl-franzens-universitaet-graz,Austria,karl-franzens-universitaet-graz,http://www.wikidata.org/entity/Q622683,grid.5110.5,
373,374,University of Waikato,32.84,28.8,36.9,27.2,96.0,81.6,14.9,/universities/university-waikato,New Zealand,university-waikato,http://www.wikidata.org/entity/Q606140,grid.49481.30,
374,375,La Trobe University,32.78,35.6,26.8,21.6,83.9,77.1,15.8,/universities/la-trobe-university,Australia,la-trobe-university,http://www.wikidata.org/entity/Q1478723,grid.1018.8,
375,376,Universität Jena,32.62,29.1,17.1,42.6,17.9,18.4,43.0,/universities/universitat-jena,Germany,universitat-jena,http://www.wikidata.org/entity/Q154561,grid.9613.d,
376,377,Ben Gurion University of The Negev,32.59,30.1,8.6,47.6,67.1,5.7,31.0,/universities/ben-gurion-university-negev,Israel,ben-gurion-university-negev,http://www.wikidata.org/entity/Q737332,grid.7489.2,
377,378,Université Montpellier 2 Sciences et Techniques,32.5,26.9,3.1,43.8,17.1,44.2,46.4,/universities/universite-montpellier-2-sciences-et-techniques,France,universite-montpellier-2-sciences-et-techniques,,grid.121334.6,103.0
378,379,"Birkbeck, University of London",32.49,35.4,15.0,20.1,92.5,32.3,31.2,/universities/birkbeck-university-london,United Kingdom,birkbeck-university-london,http://www.wikidata.org/entity/Q375606,grid.88379.3d,
379,380,Bond University,32.43,11.9,43.5,63.7,86.0,93.8,6.3,/universities/bond-university,Australia,bond-university,http://www.wikidata.org/entity/Q892188,grid.1033.1,
380,=381,Chiba University,32.13,24.7,9.4,66.1,6.8,18.0,32.6,/universities/chiba-university,Japan,chiba-university,http://www.wikidata.org/entity/Q1321803,grid.136304.3,
381,=381,Universidad Nacional de Colombia,32.13,52.3,55.4,19.2,11.4,1.5,4.3,/universities/universidad-nacional-de-colombia,Colombia,universidad-nacional-de-colombia,http://www.wikidata.org/entity/Q1150419,grid.10689.36,
382,383,University of Kent,32.05,30.6,21.4,33.1,90.9,72.8,12.7,/universities/university-kent,United Kingdom,university-kent,http://www.wikidata.org/entity/Q1516684,grid.9759.2,
383,384,Bielefeld University,32.02,36.3,28.9,19.5,13.7,23.2,42.7,/universities/bielefeld-university,Germany,bielefeld-university,http://www.wikidata.org/entity/Q24382,grid.7491.b,
384,=385,University of Coimbra,31.98,42.2,19.8,22.0,12.8,44.7,27.6,/universities/university-coimbra,Portugal,university-coimbra,http://www.wikidata.org/entity/Q368643,grid.8051.c,
385,=385,"University of Missouri, Columbia",31.98,21.5,23.9,46.7,48.3,13.5,41.2,/universities/university-missouri-columbia,United States,university-missouri-columbia,http://www.wikidata.org/entity/Q579968,grid.134936.a,
386,387,The University of Georgia,31.9,31.9,31.1,27.3,2.1,10.1,48.2,/universities/university-georgia,United States,university-georgia,http://www.wikidata.org/entity/Q761534,grid.213876.9,
387,388,Heriot-Watt University,31.87,17.7,30.4,29.6,94.1,97.2,29.7,/universities/heriot-watt-university,United Kingdom,heriot-watt-university,http://www.wikidata.org/entity/Q1610024,grid.9531.e,
388,389,University of Cincinnati,31.8,16.7,19.6,46.3,20.7,16.1,58.7,/universities/university-cincinnati,United States,university-cincinnati,http://www.wikidata.org/entity/Q153265,grid.24827.3b,
389,390,Al-Farabi Kazakh National University,31.72,25.7,20.4,84.4,24.6,14.9,1.1,/universities/al-farabi-kazakh-national-university,Kazakhstan,al-farabi-kazakh-national-university,http://www.wikidata.org/entity/Q427677,grid.77184.3d,
390,391,Sogang University,31.64,33.3,32.9,53.6,20.2,24.7,8.7,/universities/sogang-university,South Korea,sogang-university,http://www.wikidata.org/entity/Q374457,grid.263736.5,
391,392,The American University in Cairo,31.62,30.3,49.4,43.6,97.5,0.0,3.2,/universities/american-university-cairo,Egypt,american-university-cairo,http://www.wikidata.org/entity/Q469476,grid.252119.c,
392,=393,University of St.Gallen (HSG),31.49,17.2,85.8,18.0,99.5,98.0,11.2,/universities/university-stgallen-hsg,Switzerland,university-stgallen-hsg,http://www.wikidata.org/entity/Q673354,grid.15775.31,
393,=393,University of Saskatchewan,31.49,21.9,43.4,38.9,26.1,45.4,33.6,/universities/university-saskatchewan,Canada,university-saskatchewan,http://www.wikidata.org/entity/Q1514848,grid.25152.31,
394,395,University of Tampere,31.44,27.1,27.2,53.3,21.5,8.6,27.0,/universities/university-tampere,Finland,university-tampere,http://www.wikidata.org/entity/Q1544881,grid.5509.9,
395,=396,"Université Lille 1, Sciences et Technologies",31.38,28.3,31.5,35.6,30.6,79.6,19.8,/universities/universite-lille-1-sciences-et-technologies,France,universite-lille-1-sciences-et-technologies,,grid.4461.7,103.0
396,=396,National Taiwan University of Science and Technology (Taiwan Tech),31.38,31.1,22.6,54.9,13.2,22.1,18.1,/universities/national-taiwan-university-science-technology-taiwan-tech,Taiwan,national-taiwan-university-science-technology-taiwan-tech,http://www.wikidata.org/entity/Q699543,grid.45907.3f,
397,398,University of Warsaw ,31.35,45.4,39.4,32.0,8.3,7.1,8.8,/universities/university-warsaw,,university-warsaw,http://www.wikidata.org/entity/Q144488,grid.12847.38,
398,399,University of Bayreuth,31.33,0.0,0.0,51.3,41.0,20.5,28.8,/universities/university-bayreuth,Germany,university-bayreuth,http://www.wikidata.org/entity/Q702482,grid.7384.8,
399,400,University of New Mexico,31.32,23.7,13.6,44.3,8.0,12.4,51.4,/universities/university-new-mexico,United States,university-new-mexico,http://www.wikidata.org/entity/Q1190812,grid.266832.b,
400,401- 450  ,York University,31.22,40.9,50.3,17.5,45.3,15.4,14.9,/universities/york-university,Canada,york-university,http://www.wikidata.org/entity/Q849751,grid.21100.32,
401,401- 450  ,Universidade Nova de Lisboa,31.09,0.0,0.0,42.0,36.0,35.3,16.5,/universities/universidade-nova-de-lisboa,Portugal,universidade-nova-de-lisboa,http://www.wikidata.org/entity/Q1979891,grid.10772.33,
402,401- 450  ,University of Manitoba,31.05,0.0,0.0,43.2,0.0,52.8,38.3,/universities/university-manitoba,Canada,university-manitoba,http://www.wikidata.org/entity/Q1191833,grid.21613.37,
403,401- 450  ,University of Porto,30.95,39.6,0.0,27.4,10.7,12.8,27.1,/universities/university-porto,Portugal,university-porto,http://www.wikidata.org/entity/Q1422903,grid.5808.5,
404,401- 450  ,Università degli Studi di Pavia,30.82,0.0,0.0,13.2,6.6,14.5,59.1,/universities/universita-degli-studi-di-pavia,Italy,universita-degli-studi-di-pavia,http://www.wikidata.org/entity/Q219317,grid.8982.b,
405,401- 450  ,University of Kansas,30.68,0.0,0.0,55.3,17.5,25.7,33.3,/universities/university-kansas,United States,university-kansas,http://www.wikidata.org/entity/Q52413,grid.266515.3,
406,401- 450  ,Universidade Federal de São Paulo,30.51,0.0,0.0,54.4,11.4,2.9,38.4,/universities/universidade-federal-de-sao-paulo,Brazil,universidade-federal-de-sao-paulo,http://www.wikidata.org/entity/Q4384447,grid.411249.b,
407,401- 450  ,Jagiellonian University,30.5,0.0,0.0,48.5,5.7,9.5,8.9,/universities/jagiellonian-university,Poland,jagiellonian-university,http://www.wikidata.org/entity/Q189441,grid.5522.0,
408,401- 450  ,"The University of Tennessee, Knoxville",30.48,0.0,0.0,44.1,13.8,10.4,54.2,/universities/university-tennessee-knoxville,United States,university-tennessee-knoxville,http://www.wikidata.org/entity/Q1150105,grid.411461.7,
409,401- 450  ,Tilburg University,30.36,0.0,41.3,25.5,79.6,28.4,20.9,/universities/tilburg-university,Netherlands,tilburg-university,http://www.wikidata.org/entity/Q595668,grid.12295.3d,
410,401- 450  ,Université du Québec,30.34,44.1,0.0,31.1,23.5,0.0,15.0,/universities/universite-du-quebec,Canada,universite-du-quebec,http://www.wikidata.org/entity/Q326282,grid.265695.b,
411,401- 450  ,University of Florence,30.33,44.5,0.0,20.2,7.6,16.4,31.4,/universities/university-florence,Italy,university-florence,http://www.wikidata.org/entity/Q820887,grid.8404.8,
412,401- 450  ,National Central University,30.32,0.0,0.0,47.1,21.2,12.9,30.0,/universities/national-central-university,Taiwan,national-central-university,http://www.wikidata.org/entity/Q714891,grid.37589.30,
413,401- 450  ,University of Guelph,30.26,0.0,0.0,15.6,53.6,17.3,48.0,/universities/university-guelph,Canada,university-guelph,http://www.wikidata.org/entity/Q795988,grid.34429.38,
414,401- 450  ,Gadjah Mada University,30.22,48.5,43.4,22.6,23.0,4.4,1.4,/universities/gadjah-mada-university,Indonesia,gadjah-mada-university,http://www.wikidata.org/entity/Q1145992,grid.8570.a,
415,401- 450  ,Oxford Brookes University,30.09,0.0,42.7,26.5,57.5,72.4,7.8,/universities/oxford-brookes-university,United Kingdom,oxford-brookes-university,http://www.wikidata.org/entity/Q132478,grid.7628.b,
416,401- 450  ,Pontificia Universidad Javeriana,29.97,39.8,51.9,39.0,6.2,1.8,1.8,/universities/pontificia-universidad-javeriana,Colombia,pontificia-universidad-javeriana,http://www.wikidata.org/entity/Q1517478,grid.41312.35,
417,401- 450  ,Oregon State University,29.94,0.0,0.0,40.4,24.0,24.9,43.6,/universities/oregon-state-university,United States,oregon-state-university,http://www.wikidata.org/entity/Q861888,grid.4391.f,
418,401- 450  ,Universidad Nacional de La Plata (UNLP),29.81,46.4,0.0,34.7,0.0,5.2,4.1,/universities/universidad-nacional-de-la-plata-unlp,Argentina,universidad-nacional-de-la-plata-unlp,http://www.wikidata.org/entity/Q784171,grid.9499.d,
